source_id,right_ascension,declination,parallax,gaia_magnitude,effective_temperature,distance,radius,mass,metallicity,surface_gravity,sep_arcsec
3342227521209185280,90.10936415671867,11.843335480468223,1.595050579285332,9.776358604431152,4604.675,791.0438,13.8013,3.0029252,-0.40209999680519104,2.217600107192993,220.99164221529136
3342229376635029504,90.09974155029259,11.936994178230137,2.5811263288181907,10.058744430541992,13986.131,391.9294,1.6414,,-0.38940000534057617,4.474299907684326,230.94442894901619
3342226623559567488,89.9714514191106,11.812898344789927,3.3216517867257984,10.87417984008789,6087.411,296.2836,1.5322,1.2139887,-0.3896999955177307,4.052800178527832,410.8807713598939
3342226834014991360,90.00583638963491,11.828218765521251,4.02979138194243,11.134720802307129,5690.208,243.2372,1.3033,0.96775955,0.3057999908924103,4.226399898529053,283.6906444405135
3342215525362276608,90.09125745314094,11.796044952530174,0.5408959703765802,11.203533172607422,10287.753,2711.4824,6.353,3.165581,0.04899999871850014,3.4045000076293945,333.0191417866094
3342228311483146496,90.12520640544126,11.892656000712918,0.7374666220058599,11.308902740478516,9233.373,1780.275,4.6049,2.6097193,-0.2538999915122986,3.543600082397461,222.885640513691
3342229376631744128,90.09976635754983,11.936707007843165,2.7228724294237665,11.671961784362793,,,,,,,230.14380645367515
3342227791788873216,90.08305467651277,11.859931824964091,1.981902370096444,12.21108341217041,5954.3374,548.2985,1.8086,1.1352506,0.23569999635219574,4.043399810791016,113.33064616868907
3342231949319012480,89.97372162983444,11.895615434562327,1.491857030087745,12.273575782775879,6847.4873,629.5014,1.6947,,-4.039400100708008,3.920799970626831,315.5609746070255
3342226314321922944,89.98298274030545,11.790817691962113,0.4775510003600653,12.27540397644043,5006.8594,2267.222,14.5232,3.100513,-0.09269999712705612,2.560499906539917,437.62608061094596
3342227001516689024,89.97013605696081,11.824443446222213,0.45815435541374977,12.377533912658691,5265.702,1552.9948,8.0466,2.8936715,-0.0706000030040741,2.8759000301361084,390.14414117420193
3342214047893527040,90.09114396039672,11.780750118610074,1.8681494731562287,12.58487606048584,6188.4395,524.0141,1.2436,1.1552464,-0.1607999950647354,4.266300201416016,385.7352660276437
3342603348027570432,90.18510832503692,11.891073765324329,1.6271205766798447,12.63547420501709,5250.0,,,,,,432.5208376174011
3342225902003264128,90.02078598479679,11.780009065927496,2.599195640409783,12.843174934387207,5228.012,379.7188,1.2087,,-0.16110000014305115,4.315000057220459,402.815015895285
3342228964318184448,90.09723124729373,11.892407111100612,0.16017575855542146,13.042348861694336,4631.7617,5319.1353,35.1714,4.2003856,0.13989999890327454,1.988700032234192,125.77556091598773
3342228753861547264,90.0173281284684,11.880019029619346,0.9115487954728098,13.048089027404785,5992.9326,1145.5105,2.4966,1.429483,-0.8069000244140625,3.677500009536743,159.95209834228308
3342227521209186560,90.11301094066387,11.837047242619402,1.5406383265872716,13.152803421020508,6029.8047,625.6609,1.2712,1.0959724,-0.25780001282691956,4.271699905395508,245.7877542554327
3342227796087094528,90.08626903683842,11.85802719005181,2.5089513000010912,13.154326438903809,5578.947,382.7707,0.8709,0.96353996,-0.2485000044107437,4.459799766540527,125.91023264636178
3342227138955641856,89.99684960848559,11.849007239045592,0.8967991789043874,13.161438941955566,6353.2705,1085.2585,2.1318,1.4707878,-0.5178999900817871,3.8378000259399414,263.7757861759472
3342233323708546560,89.99962936504026,11.962373951455236,0.6393791378745353,13.161867141723633,,,,,,,358.25116260520383
