source_id,ra,dec,parallax,phot_g_mean_mag,Teff,dist_pc,radius_sun,mass_sun,mh_gspphot,logg_gspphot,sep_arcsec,is_target
2129256292132753408,292.21068536317443,47.945829112065354,6.290150894726838,10.108266830444336,5233.7153,157.8085,2.0307,1.0853145,-0.17900000512599945,3.7959001064300537,122.71861515557025,False
2129260106065312128,292.1925858936227,48.04215546548784,5.340411689484344,10.520487785339355,6012.1045,185.9979,1.1517,1.0753467,-0.10819999873638153,4.310699939727783,292.8764810460813,False
2129255536218543232,292.3858351020122,47.93263545194667,0.7378559826285171,11.213589668273926,4674.4824,1481.7891,13.314,3.0026953,-0.0024999999441206455,2.4198999404907227,359.4163169393966,False
2129254608505561728,292.22183337561216,47.89150838540345,0.30093871468019145,11.445963859558105,4153.0,,41.847645,,,,287.4317430084852,False
2129259899906063488,292.1970822921878,48.037630376032425,2.305592308199261,11.63243579864502,5766.125,379.868,1.6268,1.1191592,-0.295199990272522,3.9867000579833984,273.4675378268296,False
2129257009386954496,292.25295806389386,48.035631424445306,0.21593091789704408,12.047097206115723,4646.61,4293.873,44.8169,4.899689,-0.36730000376701355,1.719499945640564,238.44485211635407,False
2129257593502511104,292.1767151765086,47.90361145765471,1.366422244537561,12.330655097961426,6460.6045,731.2067,1.7358,1.360929,-0.021199999377131462,4.082499980926514,291.9913443521674,False
2129260621458319744,292.08991528345217,48.026391919594325,37.16854190092022,12.52205753326416,3300.0,,,,,,430.9265374224522,False
2129260621461390336,292.0903344800964,48.02637162990097,36.83112972961242,12.741097450256348,4000.0,,,,,,430.0035862849239,False
2129254810363702528,292.2010680202319,47.93607525406719,2.779993344702101,12.774740219116211,5708.1387,354.3491,0.9063,0.9932262,-0.10589999705553055,4.480000019073486,164.05081780928035,False
2129265878500483712,292.2596485363615,48.064064048421685,1.0994331582865517,12.780158042907715,6670.7534,879.3831,1.6483,1.4017897,-0.17229999601840973,4.116799831390381,341.7082414906646,False
2129259590667632768,292.1465213170098,47.99107892703223,1.713877103759695,12.834177017211914,5721.023,557.4995,1.3783,0.99103546,-0.13770000636577606,4.1184000968933105,254.9904749060197,False
2129259693746860288,292.1782238642045,48.011270629024715,0.5436242755444258,12.896500587463379,4679.8643,1959.1041,8.0205,1.291705,0.028699999675154686,2.6342999935150146,224.3019162237659,False
2129256635730165888,292.30324802849157,47.99050588374815,1.0436042486802592,13.003166198730469,6074.5723,932.2794,1.8673,1.3242878,-0.2833000123500824,4.044600009918213,154.55853162940272,False
2129254608505559296,292.21448063956166,47.88744381471028,2.2191163700828573,13.049042701721191,5723.901,495.2125,1.1347,0.9655915,-0.11900000274181366,4.271699905395508,305.8479573642128,False
2129259934265043456,292.23609205028424,48.023231934702515,0.17529688216140124,13.063211441040039,4582.028,3725.4822,17.0286,4.0013814,0.08030000329017639,2.2822999954223633,195.29605245363462,False
2129254917743226880,292.3262256862805,47.86806482054774,0.2600343265316423,13.181526184082031,4904.6553,3195.1663,10.53,3.0016203,-0.15150000154972076,2.6208999156951904,411.8397063693331,False
2129258284997541120,292.0836406335212,47.92391544627145,1.8687581669081332,13.364566802978516,5776.577,513.3172,0.9879,0.9960587,-0.3456999957561493,4.360000133514404,427.4252744853168,False
2129255570578284416,292.38248348186136,47.949231575456736,2.4359984965275876,13.473206520080566,5630.4688,397.8908,0.7794,,-0.5723999738693237,4.518599987030029,333.94956986994515,False
2129257975759915264,292.1232665154148,47.96203504900329,0.7441448005155267,13.552306175231934,6000.0,,,,,,300.2044282723658,False
