source_id,ra,dec,parallax,phot_g_mean_mag,Teff,dist_pc,radius_sun,mass_sun,mh_gspphot,logg_gspphot,sep_arcsec,is_target
3406689276605171328,73.72237310383657,18.732843148490467,1.8116334681820188,9.931476593017578,4861.0,,12.949532,,,,319.58858791233774,False
3406689070445405952,73.7743238177255,18.715444123522115,1.2316541845387603,12.708287239074707,9562.239,694.6921,1.3444,1.8029594,-2.2813000679016113,4.2779998779296875,220.902636691968,False
3406688241514971904,73.79234572242866,18.698675751914163,1.171348306671504,12.946228981018066,6605.704,797.1819,2.367,1.618622,-0.24390000104904175,3.8952999114990234,181.71335192378598,False
3406689310963574912,73.74148249245418,18.738156122685197,1.542151065885645,13.371452331542969,6042.244,627.0432,1.4949,1.187425,-0.36579999327659607,4.171199798583984,312.91726302257445,False
3406689173524626432,73.72115750620362,18.71211382711525,2.2246340028167304,13.7322359085083,5500.0,,,,,,258.642545020721,False
3406681202065350656,73.69093583880681,18.56933232625761,2.1506887431557975,14.013427734375,,,,,,,400.69294377751316,False
3406683916484652928,73.87100003934428,18.626424406375204,1.3810803362787325,14.154301643371582,5946.876,617.4547,1.2828,1.0748471,-0.5551000237464905,4.139500141143799,370.51163462617944,False
3406876915135542144,73.69611695058789,18.72341190390049,1.0290841750121422,14.304161071777344,5944.555,866.3618,1.4261,1.0876074,-0.5134999752044678,4.070300102233887,345.1347127380413,False
3406690857151794176,73.77203293357779,18.75491518586798,0.8012913740985892,14.338090896606445,7225.408,1500.4,1.8022,1.498365,-0.3328999876976013,4.084499835968018,361.8759508467105,False
3406690891511535104,73.75387628789856,18.755782420042113,0.6984305335920639,14.420435905456543,4930.0933,1220.1229,2.9243,1.1719044,-0.13529999554157257,3.4748001098632812,367.0449720583132,False
3406690754072574208,73.79895851061708,18.758344907647064,0.15411663565217565,14.55685806274414,5608.91,3543.0747,7.1854,2.8933728,-0.219200000166893,3.0732998847961426,389.76598468852893,False
3406688383250654464,73.70068854787685,18.658610906475207,0.8522199166543669,14.643107414245605,5303.8096,1011.5797,1.7765,1.0575149,-0.13770000636577606,4.113100051879883,224.9890892312381,False
3406682920052257024,73.82153552854868,18.5411718143135,1.4601533766896941,14.646327018737793,6300.193,700.1122,1.0451,,-0.186599999666214,4.434000015258789,449.20567074330086,False
3406690784136728448,73.80566867637407,18.7647995471335,0.6602531516947587,14.651484489440918,6151.9043,1222.2227,1.6362,1.3539903,-0.6013000011444092,4.102499961853027,418.8221152214657,False
