source_id,right_ascension,declination,parallax,gaia_magnitude,effective_temperature,distance,radius,mass,metallicity,surface_gravity
1827052905600025984,300.25969001006365,22.60591787055971,-0.10013110909468682,19.896129608154297,,,,,,
1827052905600027776,300.26523486880023,22.607969194341454,0.39083066642263087,19.144498825073242,,,,,,
1827052909934737536,300.2665253307249,22.616944723954088,-2.465422866737044,18.435644149780273,,,,,,
1827053047370989312,300.17572714254214,22.5719453711485,0.6086617537179173,16.718252182006836,5259.89794921875,926.1264038085938,0.6675999760627747,,-0.6431000232696533,4.617800235748291
1827053081717894272,300.19936653565725,22.57932317877028,1.7311047224028075,18.147199630737305,3612.61962890625,528.5366821289062,0.5098999738693237,,0.058800000697374344,4.734899997711182
1827053111758411776,300.21292265542195,22.577408707963496,0.5665827066057417,19.295629501342773,,,,,,
1827053111758414976,300.2080571548285,22.579283239859482,0.22847693572904407,19.423669815063477,,,,,,
1827053116082004224,300.2115394795587,22.584599359138277,-0.778773489879435,19.704042434692383,,,,,,
1827053146118176896,300.21891001513205,22.59270442286079,-0.2337259619496224,19.358366012573242,,,,,,
1827053146118179072,300.228277464198,22.5933930524486,0.36635682840035816,18.527158737182617,4309.9892578125,901.6882934570312,0.39879998564720154,,-1.43340003490448,4.8902997970581055
1827053146118802816,300.21759642680996,22.591879280183278,-0.3368242421652626,19.739883422851562,,,,,,
1827053150438422528,300.2240161447443,22.579920637095906,-0.019356020195517465,19.641780853271484,,,,,,
1827053150450282240,300.23232515597533,22.589542478897975,-0.3108745586580855,19.865026473999023,,,,,,
1827053180477916416,300.20550961773796,22.593263938087034,0.15677194131496697,19.263525009155273,,,,,,
1827053219169667072,300.21029402378764,22.596723673350308,0.14348856709863753,18.398601531982422,4365.16650390625,821.0748291015625,0.48739999532699585,,-0.9302999973297119,4.773600101470947
1827053249197370112,300.1667700032806,22.57972723081342,2.684572024098084,18.153474807739258,,,,,,
1827053249197378944,300.16746705519233,22.583104917107132,0.17952349100155476,18.615568161010742,4321.79345703125,1008.3887939453125,0.4300000071525574,,-1.7285000085830688,4.737500190734863
1827053287876408320,300.1876069960785,22.587719852049787,-0.2999605435552434,19.88709831237793,,,,,,
1827053287889159552,300.1813632193845,22.584824274164365,0.6750173296511617,16.782835006713867,5032.11474609375,944.3923950195312,0.6395000219345093,,-0.5769000053405762,4.643499851226807
1827053287889165568,300.1744195846908,22.58546084301269,0.08523855699221,17.128345489501953,4815.279296875,1472.8646240234375,1.6438000202178955,,-0.02419999986886978,4.1128997802734375
1827053317932356608,300.1615044954466,22.589861801226697,0.10683451266683054,18.343828201293945,5001.48046875,1049.14990234375,0.4968999922275543,,-1.9551000595092773,4.798099994659424
1827053425316388864,300.20549424375605,22.613848894251273,0.09627265744467434,19.173227310180664,,,,,,
1827053455355839488,300.18469970597545,22.605825847554517,0.7197764663658647,17.56380844116211,4426.9931640625,843.4238891601562,0.5856999754905701,0.7153171300888062,-2.3619000911712646,4.446300029754639
1827053489715593088,300.18149841174414,22.620124338791378,0.37184759826619945,18.34063148498535,4649.8095703125,2131.841552734375,1.489300012588501,,0.5900999903678894,4.191800117492676
1827053524075300864,300.2361514549448,22.593398308969988,0.47443355581662294,18.830028533935547,3961.17333984375,901.276611328125,0.3612000048160553,,-1.0860999822616577,4.916500091552734
1827053562755287680,300.2460548914373,22.61837272629492,0.5467102065052644,19.681917190551758,,,,,,
1827053562767036544,300.2395311249735,22.613075507425883,0.671502616450036,16.390790939331055,5175.4345703125,1185.7313232421875,1.013100028038025,,-0.4708000123500824,4.385700225830078
1827053627154544768,300.2276987604753,22.618934925926556,0.12182917910285915,19.10036277770996,,,,,,
1827053661514283392,300.26643047505996,22.619242613795013,0.019731504921831414,18.09765625,4375.6923828125,1240.6148681640625,0.8303999900817871,,-1.3114999532699585,4.3653998374938965
1827053700193054848,300.2589956010827,22.62940369952906,-0.3680977149678747,19.745338439941406,,,,,,
1827053734553985536,300.2481553262921,22.628147366152575,-0.23682079839211923,19.162948608398438,,,,,,
1827053734565735168,300.2407352162581,22.630158404807208,0.1688435849763337,18.067495346069336,4809.5703125,928.8255004882812,0.4544999897480011,,-2.4202001094818115,4.845799922943115
1827053803285230208,300.2109813534284,22.618796042271057,0.36885387670930925,13.945072174072266,4250.0,,,,,
1827053867672720256,300.19777836970894,22.625706193602692,0.4226659075855223,19.073774337768555,,,,,,
1827053902032465280,300.2107446047835,22.63450513669781,0.4048510432014623,18.708356857299805,3973.093017578125,1019.901123046875,0.4025000035762787,,-0.9409999847412109,4.86299991607666
1827053902032468224,300.21776674298565,22.63921381718194,0.3511282679974081,18.42436408996582,5353.39892578125,1342.3433837890625,0.5519999861717224,,-3.660399913787842,4.739299774169922
1827053940712451072,300.2288630663574,22.634946020882715,0.1111397177003432,19.926088333129883,,,,,,
1827054043803401216,300.23636460413815,22.662914843568927,-0.11631710114054443,17.609243392944336,4911.95751953125,1324.7196044921875,0.9641000032424927,,-1.5010000467300415,4.329800128936768
1827239517641142656,300.13703554599925,22.583729501648545,0.31083653607174233,19.689067840576172,,,,,,
1827239582061824384,300.1174036285364,22.596791393253785,0.19797431090737447,18.014352798461914,5160.009765625,1059.811767578125,0.52920001745224,,-1.6607999801635742,4.765999794006348
1827239586386426368,300.1290350932037,22.604794753476284,0.45619838061888884,16.072227478027344,5243.6689453125,1944.4451904296875,2.6240999698638916,1.3702808618545532,-0.12060000002384186,3.6784000396728516
1827239586386429440,300.12505732270273,22.603699149666618,0.3108030021448604,17.018997192382812,4867.123046875,1242.8016357421875,1.535599946975708,,-0.26840001344680786,4.134399890899658
1827239758162716416,300.10793725576235,22.600176459089973,0.06918927803801234,19.57080078125,,,,,,
1827239788220291328,300.11202771656025,22.616441958451233,0.895615756094091,15.39625072479248,5453.798828125,1013.6226196289062,1.1085000038146973,,-0.13529999554157257,4.361999988555908
1827239822580016640,300.0832563459258,22.610728412164047,0.6415218542750338,17.64162254333496,4793.072265625,922.205078125,0.6151000261306763,,-0.9380999803543091,4.641300201416016
1827239822580018304,300.0852597818407,22.61176023890729,0.2840528661153073,19.26052474975586,,,,,,
1827239822580019712,300.0875704125366,22.612847147805123,0.568646845592335,18.8593807220459,3869.055908203125,780.531982421875,0.36059999465942383,,-0.9616000056266785,4.911300182342529
1827239826904625152,300.0921990830511,22.603675909451784,0.011429228343311169,17.275426864624023,,,,,,
1827239861241960704,300.1035460935326,22.627196673325848,0.300741251362089,19.807031631469727,,,,,,
1827239861241962496,300.1013388041981,22.626816551422518,0.20541479264145124,18.927593231201172,3648.7314453125,734.3411865234375,0.3418000042438507,,-1.8111000061035156,4.366700172424316
1827240578494274176,300.08091373314545,22.618436330212592,0.23868794331924348,18.784610748291016,4091.94140625,765.5781860351562,0.3785000145435333,,-1.3008999824523926,4.900300025939941
1827240612854038912,300.09084001105754,22.63383316996562,0.0458135254131877,18.197086334228516,4687.08642578125,1073.46044921875,0.5889999866485596,,-1.5996999740600586,4.633500099182129
1827240617153026048,300.0873196981694,22.628241342683346,1.5910757454106783,19.950380325317383,,,,,,
1827240857696824320,300.05778303953974,22.632879175404653,0.35940478528818004,17.323549270629883,6348.4140625,1695.7442626953125,1.1167000532150269,0.9936931729316711,-0.002099999925121665,4.417200088500977
1827240857696828032,300.0610819283163,22.646254224495237,0.1151671255877785,16.936044692993164,5033.38525390625,2795.768798828125,3.498500108718872,1.4105089902877808,0.048700001090765,3.4983999729156494
1827240887731974400,300.06097891690644,22.648982247757502,0.6760386234479218,18.211763381958008,4343.22802734375,796.5358276367188,0.4560999870300293,0.6846690773963928,-1.1165000200271606,4.814000129699707
1827240995135689728,300.1435933723243,22.60011934033022,0.4489864146682836,17.621461868286133,4815.60693359375,1082.444091796875,0.9380000233650208,,0.2468000054359436,4.464600086212158
1827241059530603776,300.13368818143016,22.615115570486793,0.37917414107549097,18.551284790039062,4208.67822265625,755.6483764648438,0.4088999927043915,,-1.2395000457763672,4.868199825286865
1827241166911942400,300.1796089538054,22.622891938797324,0.7774592906823439,18.996320724487305,3862.445068359375,666.8801879882812,0.3458000123500824,,-1.3632999658584595,4.756100177764893
1827241196969589376,300.16040873032745,22.632989887111048,0.6518667126524357,17.886016845703125,4671.962890625,831.2194213867188,0.5356000065803528,0.7528889775276184,-0.9315999746322632,4.73199987411499
1827241304373346176,300.1385186251414,22.621932607556907,0.7641341530077645,15.584513664245605,6310.04052734375,1168.843017578125,1.1990000009536743,1.1987155675888062,-0.1875,4.309700012207031
1827241437487790976,300.16536679419085,22.648170591896278,0.3325313085391827,17.932191848754883,4645.390625,1318.68701171875,0.7609999775886536,0.7463429570198059,-2.1387999057769775,4.357900142669678
1827241441789876864,300.1531561908021,22.64604469283588,-0.7931815055212673,19.893583297729492,,,,,,
1827241471847889280,300.1290703618695,22.650683157175536,0.49860970300658347,19.071699142456055,,,,,,
1827241476146342400,300.12974109029585,22.64689538566451,0.27386463485151297,19.322866439819336,,,,,,
1827241506207274496,300.1485844177141,22.654199524323552,0.6316511913524617,18.366830825805664,4786.5224609375,904.595703125,0.41659998893737793,,-2.301800012588501,4.889599800109863
1827241506207296512,300.1497702158714,22.665611672974638,-0.03432542384106599,19.48284912109375,,,,,,
