source_id,ra,dec,parallax,phot_g_mean_mag,Teff,dist_pc,radius_sun,mass_sun,mh_gspphot,logg_gspphot,sep_arcsec,is_target
4224068797673932032,304.6410497451578,-1.013293238495571,1.17773238805752,9.352239608764648,3966.0,,36.873898,,,,431.12340881888133,False
4224015127762596736,304.58670294213664,-1.103295390343031,3.340755876829526,10.264957427978516,5949.727,286.3895,2.1901,1.3148415,-0.3262999951839447,3.961699962615967,198.83051141709765,False
4224015059043133312,304.5505013114858,-1.1206885995071858,1.8068258251923608,10.49085521697998,4616.0,,6.720846,1.1513495,,,167.22535862229591,False
4224013306696752768,304.5614541981657,-1.1452069805450775,0.3238430031889326,10.794317245483398,4250.0,,60.0961,1.5864242,,,263.048996944489,False
4224063609353499776,304.49791265234086,-1.0175485557445259,1.4930691029859229,11.671706199645996,4780.0,,4.266275,1.1213453,,,256.04945179982394,False
4224067144110051840,304.5067418237275,-0.9645519960982165,0.6058437442416258,11.680137634277344,4799.518,1344.1383,10.0967,2.8027918,0.1340000033378601,2.68969988822937,416.5619876581448,False
4224060688775724416,304.46637496885984,-1.1237163949598896,2.4460671420515943,12.028448104858398,5491.0,,1.6788248,1.0125506,,,312.8489429955559,False
4224063639416741504,304.53519025003334,-1.0334206352308515,0.5196693100190392,12.187891006469727,4527.411,2245.26,13.5408,2.4553814,-0.462799996137619,2.1017000675201416,152.8597808765553,False
4224060203442914176,304.449731219419,-1.1429734227511714,0.4457584004182732,12.544431686401367,4656.3667,2339.3596,11.8197,2.8022091,-0.362199991941452,2.382999897003174,401.83621080571,False
4224061513409460224,304.44089881101297,-1.1022280537856928,3.757992163362658,12.585119247436523,5132.194,265.2836,0.9593,0.83405787,0.2825999855995178,4.4583001136779785,365.19864016014134,False
4224061582128929152,304.4701119511212,-1.0895289444753984,0.5282787234341,12.648069381713867,6000.0,,,,,,252.30934227721409,False
4224015398344076032,304.6565517311712,-1.092067328623176,0.4245568427575696,12.91908073425293,4674.0513,3923.6125,15.9474,2.702889,-1.044700026512146,1.9739999771118164,427.76139655660336,False
