source_id,right_ascension,declination,parallax,gaia_magnitude,effective_temperature,distance,radius,mass,metallicity,surface_gravity,sep_arcsec
623412647588553984,152.44590518334763,18.256559543602027,9.268966588705885,10.50063705444336,5670.3037,106.9808,0.8038,0.92094415,-0.5680999755859375,4.497499942779541,386.76218783255143
623407699786664832,152.49437165164304,18.13767403023589,2.811111963186698,12.27304744720459,5635.132,348.3278,1.135,0.919877,0.0658000037074089,4.292099952697754,218.90461425121734
623406432771242368,152.43094572403896,18.13789537543787,0.2233596697016927,12.460502624511719,4684.041,3471.3223,18.922,3.8010948,-0.34150001406669617,2.1707000732421875,387.99044502582484
623358844533602176,152.48211463681886,18.07175827483723,1.5690258033244473,13.70239543914795,5742.4956,572.4165,0.9611,0.9739532,-0.335099995136261,4.3815999031066895,448.14957196728915
623407772801036800,152.4817816603949,18.152022212514343,0.8584144187085938,13.886890411376953,5574.8477,991.9374,1.5989,1.0695705,0.04520000144839287,4.029200077056885,212.66322860445393
623361387154235904,152.57769465409018,18.177228358948053,1.4987830598298137,13.912725448608398,5582.6294,647.2508,1.0034,0.9132445,-0.9638000130653381,4.378399848937988,160.14328189445843
623431923401779328,152.58951893495671,18.221178612849517,0.824605994831846,14.107117652893066,5416.2817,1052.657,1.5884,1.0119286,-0.6723999977111816,4.131100177764893,232.31052835755852
623358947612815744,152.52047808858057,18.099034493797674,1.1784018759486932,14.363839149475098,5173.2925,942.7198,1.4052,,-0.5674999952316284,4.195899963378906,318.64532298806955
623384884919954048,152.598138120438,18.20437408221629,0.553326289994601,14.424799919128418,6038.1885,1600.1042,1.6899,1.1994892,-0.4812999963760376,3.9670000076293945,234.85421291823485
623359566088134912,152.60027230846185,18.097431077852377,0.11476891660648171,14.515554428100586,5753.518,7312.0664,8.7904,2.4326663,-1.3787000179290771,2.786900043487549,397.798168668604
623360459441303040,152.54712037013596,18.10867933558989,1.713361798666603,14.51812744140625,5242.112,555.909,0.7681,0.877274,-0.582099974155426,4.536900043487549,286.2049748243771
623407291764701440,152.42242673028582,18.154758839192453,0.62820833419481,14.872743606567383,5628.917,2194.742,2.2039,0.98439354,-0.5625,3.7397000789642334,392.16613840131663
623409250269786368,152.4496050969995,18.229102233144108,2.27253899034836,14.944899559020996,4736.936,407.9775,0.6036,,-0.5540000200271606,4.673399925231934,320.1278058840287
623409834385304832,152.48325416695667,18.266167287597494,4.2643424222367,15.0631742477417,4000.0,,,,,,330.5465081638137
623360081484176000,152.63182076420938,18.135464667624955,1.4333180540366208,15.085917472839355,4836.5376,684.1746,0.8668,,0.21899999678134918,4.504899978637695,388.41972681708603
623361284075021056,152.5666789012516,18.178629591035,0.7902530238666842,15.101798057556152,5600.793,1148.7228,1.0149,0.9135281,-0.6751999855041504,4.383900165557861,122.31131705873716
623431893337366272,152.57134545216863,18.217209839370486,1.0406444375123574,15.246098518371582,5171.887,942.1321,0.9382,,-1.0318000316619873,4.399799823760986,173.3473604160491
623360798743360000,152.50383612094754,18.142770770826168,1.0515736080886011,15.251982688903809,5307.6514,971.2993,0.907,0.87049836,-0.5794000029563904,4.44350004196167,185.67148285199394
623359153771247360,152.46786093780116,18.11111694905736,4.4311466159275446,15.428682327270508,3813.861,214.914,0.5898,0.5981805,0.14090000092983246,4.6778998374938965,349.98502362758455
623432713675832448,152.60401698341605,18.282788060243128,1.444509074896268,15.919829368591309,4689.9253,655.2348,0.6646,,0.007899999618530273,4.663000106811523,424.14334488056534
623361073621271296,152.57788043843365,18.151817118345406,2.580202632590825,16.123062133789062,4807.9097,338.5056,0.5956,,-0.6855000257492065,4.669000148773193,201.41280885654143
623406291037556224,152.46052386007943,18.139565456449073,1.1109184292788925,16.2026424407959,4779.9,839.4241,0.6479,0.786525,-0.3693999946117401,4.629000186920166,297.9124793929
623360940477639168,152.53548304144218,18.15641156643899,3.0897418593637656,16.618141174316406,3772.5676,324.8087,0.5058,0.5319686,-0.2071000039577484,4.741799831390381,110.29751860266965
623431923401827584,152.59265223833162,18.235355479409126,5.0423859239271955,16.744190216064453,3447.8892,198.7004,0.3821,,-0.18729999661445618,4.869800090789795,271.1242925937828
623408391276323456,152.55930180764977,18.202360398630464,0.7385050976733435,16.78879165649414,4929.917,1067.1154,0.5848,0.81453454,-0.7843999862670898,4.70389986038208,108.80223076878704
623409318989232000,152.44562043205357,18.240909206823176,0.594903019616981,16.794355392456055,5092.0845,1233.1769,0.6145,0.84628755,-0.795199990272522,4.66510009765625,353.65363601100364
623407974664148864,152.47356621076747,18.164596867828486,0.9659941947238495,17.03908348083496,4338.869,1142.8026,0.7883,0.6898344,-0.031599998474121094,4.521900177001953,215.30207770234398
623408971096586880,152.48177612195394,18.214814342842605,0.22392967934640856,17.08440589904785,5130.377,2146.7544,0.9332,,-1.528499960899353,4.378600120544434,199.01064625070893
623360558225779200,152.5528957825521,18.115038233079922,0.7677499239028974,17.16498374938965,4489.526,1022.2778,0.6006,0.71736455,-0.3774000108242035,4.676199913024902,268.30199122306817
623359286915465088,152.48683621901884,18.127876754998894,0.43499424951406374,17.278209686279297,4980.495,1358.2795,0.5759,,-1.2826999425888062,4.681700229644775,262.5921176526947
623359115116762624,152.45351343120262,18.097473554788518,2.471818394756814,17.320606231689453,3654.9824,402.4624,0.4844,,-0.35420000553131104,4.723599910736084,419.0924930293137
623360695664734080,152.51509567338118,18.118534855761766,3.442847476554411,17.41634178161621,3490.8645,286.214,0.3848,,-0.3158000111579895,4.820899963378906,252.6966275580001
623384919279723648,152.61180455878866,18.207736132248307,0.5250929104207307,17.446950912475586,5328.8213,1921.6012,0.6425,,-0.7849000096321106,4.658299922943115,283.1257077714697
623409589571897856,152.5152965336709,18.252123250995226,1.134391908814618,17.63170051574707,4356.572,926.285,0.4789,,-1.6339000463485718,4.718100070953369,241.7476409370144
623409692651112192,152.46230677040532,18.25124229992122,1.0854469301922824,17.676654815673828,4226.0615,920.1312,0.6102,0.6261858,-0.031599998474121094,4.683599948883057,332.3803747743565
623361314139446656,152.5427208460335,18.168550916920605,1.0145655728960938,17.681589126586914,3855.0964,644.0522,0.4543,0.5914032,-0.5023000240325928,4.798900127410889,75.47873464021428
623385503395302144,152.63592389246907,18.252613077202085,1.7446243994426722,17.894254684448242,3611.4834,870.3051,0.7771,,-0.4652999937534332,4.36359977722168,427.01224291650226
623360352066762752,152.61277285380572,18.14299308374491,2.338470525077215,17.91728401184082,3335.4487,434.8995,0.5118,,-0.5367000102996826,4.432199954986572,318.2976415993842
623406462836249472,152.44467922849478,18.142340067592787,5.318592250399445,17.917787551879883,3242.4946,195.6646,0.3086,,-0.06750000268220901,4.949699878692627,338.9432692457406
623406394116770944,152.41573740333658,18.13891826562015,0.5516731520749871,18.078489303588867,4794.32,1884.9963,0.5979,,-0.5224999785423279,4.6981000900268555,433.4937622615489
623360558225782784,152.55558714088477,18.12493949998884,0.5472268395059156,18.264202117919922,4601.3843,1309.0529,0.4347,,-1.5190999507904053,4.85699987411499,237.1145905752438
623384884919981184,152.59788341278448,18.200619038381664,1.398004685910206,18.345230102539062,3355.5393,466.8758,0.3788,,-1.1039999723434448,4.383600234985352,230.74478637740427
623406359757030016,152.4263017194875,18.130507773554715,1.3437858471433024,18.353145599365234,3469.5388,490.4146,0.3697,,-1.1891000270843506,4.453400135040283,414.5602758091686
623408627499207424,152.5135638223784,18.22114609740925,0.24749837603013172,18.35495376586914,5322.0474,2413.5105,0.5397,,-1.8716000318527222,4.770299911499023,138.54872011134907
623433263431644544,152.52199751662656,18.2790884045486,0.31428227581018187,18.395172119140625,4431.504,1725.0857,0.5871,,-0.3336000144481659,4.698500156402588,333.74173859026223
623358874598590080,152.48895323266183,18.087212105587998,0.92969122304119,18.3969669342041,,,,,,,387.7957192830647
623361077916305664,152.57795636617436,18.152024621050433,3.285667171929213,18.510807037353516,,,,,,,201.1485300189243
623359149476500736,152.46782561482985,18.09679338170877,0.521463429796189,18.520036697387695,3931.6033,982.728,0.4361,,-0.6394000053405762,4.824399948120117,391.57329933752897
623360730024475136,152.5250016873248,18.125699046453235,0.2779220356804949,18.523479461669922,5796.7275,3608.6235,0.6196,,-1.6478999853134155,4.708899974822998,221.50386005733512
623384816200507008,152.6356757282707,18.20554542014846,0.6911529231954975,18.55396270751953,3811.9897,728.231,0.3429,,-1.608199954032898,4.63129997253418,360.9358912152418
623409142895273728,152.407172939785,18.208824312293867,0.011354826644705981,18.57128143310547,5280.0977,2651.8513,0.5447,,-1.496999979019165,4.768199920654297,434.1072697034852
623431893337365760,152.57401891018745,18.22527797273936,3.104629790815211,18.59012794494629,,,,,,,199.45423787670146
623407184390159872,152.40975858241788,18.148465118158956,0.09946933013687217,18.592391967773438,5201.8623,2717.361,0.5592,,-1.2460999488830566,4.744699954986572,440.3472344137516
623385228517380864,152.65306929726788,18.22444200462984,2.713458731623976,18.624889373779297,,,,,,,435.61387254178106
623412750667837184,152.43998400950122,18.27491981073063,1.3484427101709717,18.691974639892578,3402.6362,441.1297,0.2791,,-1.1764999628067017,4.618000030517578,446.5852994960981
623407905944673792,152.49961058470674,18.16885954964932,0.17298160320803962,18.694822311401367,5307.083,2859.5874,0.5481,,-1.6407999992370605,4.763999938964844,128.31658604719615
623432095200527232,152.58142558916566,18.249118379054476,0.32114589701475293,18.739341735839844,5287.7847,2897.3667,0.5408,,-1.4829000234603882,4.769800186157227,280.717196163634
623407596707038080,152.42291674901236,18.191052698731454,1.4227773878539118,18.769573211669922,3399.8037,1178.6378,0.9721,,-0.14820000529289246,4.141600131988525,373.3312343809369
623384678761547136,152.61687242772922,18.19191440558937,0.01034711050512866,18.787776947021484,5787.6426,4090.861,0.6204,,-1.3687000274658203,4.715099811553955,290.8905101150766
623360317707026304,152.6349761662206,18.149515500865437,1.6722714652442063,18.79542350769043,3298.2703,367.9491,0.2505,,-1.1686999797821045,4.622799873352051,377.07529076471917
623433366510866816,152.51218514354713,18.298504416274433,0.8531108337929413,18.80295181274414,3797.642,905.9077,0.3838,,-0.7020000219345093,4.882999897003174,407.5494989966
623432438797917568,152.62638409216063,18.26428855886485,0.3346352311455146,18.883481979370117,5721.925,3896.3926,0.5837,,-3.0936999320983887,4.745200157165527,426.4630645155261
623432782395313024,152.58655506174753,18.295401460591332,5.055756750906328,18.893789291381836,3023.4387,208.526,0.211,,-0.11479999870061874,5.055200099945068,432.97954347901805
623361314139444992,152.5430492149192,18.16508027389752,1.0669213261281865,18.93259048461914,3598.7317,567.9164,0.2661,,-0.873199999332428,5.002399921417236,87.09073150872719
623408283901809024,152.5454847616217,18.198951568849765,3.55826526977233,18.971101760864258,3139.4812,272.037,0.2164,,-0.2759000062942505,5.053699970245361,63.43135668268626
623408597434756480,152.49525542675752,18.209725031616756,1.0994001304960612,18.97827911376953,,,,,,,150.1636914481916
623361009197113728,152.59556613353374,18.147979859097973,2.0957237779323457,19.00263786315918,,,,,,,258.6464748009394
623360283347879552,152.62336900382607,18.134568001349386,0.59537487726689,19.00882911682129,,,,,,,364.9181159172209
623432198279740672,152.57125545321853,18.24709566661844,1.5037903923183904,19.01493263244629,,,,,,,255.0334898257834
623358874598588672,152.49921027887223,18.083286577370632,1.1380848221842936,19.17876434326172,,,,,,,389.39044308120424
623433263431643392,152.5091896972169,18.27719665852342,-0.46108975616846365,19.21563720703125,,,,,,,334.3906378170107
623431992121304704,152.5740814253207,18.236933290735053,0.460448445491538,19.218944549560547,,,,,,,230.66481676005628
