source_id,right_ascension,declination,parallax,gaia_magnitude,effective_temperature,distance,radius,mass,metallicity,surface_gravity,sep_arcsec
407717126540024576,28.2481932205676,52.10379960938577,1.8715122198253975,10.774996757507324,4749.0,,5.3577585,1.1739135,,,194.93847318618563
407622740338464128,28.20302999636212,52.04269971168125,0.7536011805515106,11.14570140838623,4829.0,,12.220336,,,,180.2618556938801
359583806009637376,28.254726897460692,51.95292763902777,7.262265925080602,11.463342666625977,5183.0,,0.7675172,0.866299,,,368.61421276424056
359680318217533056,28.339333367938504,52.13827678954669,0.31731592221635446,11.966415405273438,4558.176,4678.9497,43.4885,4.201552,-0.5202999711036682,1.6450999975204468,328.8478740275552
359678256633236096,28.27812558406647,52.06673934272871,3.839166952777005,12.567237854003906,5503.606,252.6441,0.8444,0.9481779,0.06260000169277191,4.560200214385986,47.19426345779814
359680455656484992,28.34283925710771,52.155911850356404,0.7952527070815707,12.622550010681152,8636.935,1433.7727,2.2744,2.0106263,-0.1306000053882599,4.018499851226807,390.8307541684081
407718913246415232,28.30688003759719,52.177347174825236,1.5220814871482744,12.732905387878418,6276.7144,643.4144,1.4867,1.2308234,-0.19269999861717224,4.178599834442139,447.71533860018855
407718874590234624,28.329970928163295,52.173780228258146,1.6752502106924874,12.835655212402344,6000.0,,,,,,444.22302043530243
359677573736193024,28.37150886470771,52.045959045826876,1.1936515567325217,12.867076873779297,6500.0,,,,,,199.36159513817623
359674240841594368,28.42815020012443,51.97828372603881,0.37438127699566237,13.102472305297852,5750.0,,,,,,422.35883639750733
359680421296747648,28.343921320786027,52.144567072272274,1.2538537909345118,13.102596282958984,6345.6997,746.0189,1.4915,1.2773162,-0.1662999987602234,4.142499923706055,353.64937651217764
359676989620664576,28.323115161700443,51.98116293226245,0.6466212074484143,13.46575927734375,6533.325,1370.9497,2.2814,1.6020268,-0.28369998931884766,3.914599895477295,276.9447209935378
359680563033395584,28.386817990529618,52.14946444172112,0.35584973692608324,13.532303810119629,5091.123,3166.2349,9.1552,2.3509886,-0.15929999947547913,2.8564000129699707,414.3668367958379
359678741967278080,28.330509089224673,52.10062774177666,0.6351810024606097,13.572821617126465,,,,,,,199.09864469262953
407716817302380288,28.198604654360103,52.08108505156443,2.9009728186680532,13.679272651672363,5192.624,333.5809,0.7623,0.8865946,-0.06639999896287918,4.585599899291992,209.66906499508806
