source_id,right_ascension,declination,parallax,gaia_magnitude,effective_temperature,distance,radius,mass,metallicity,surface_gravity,sep_arcsec
1344178391162553984,263.73247153045116,40.803666443466454,0.9093485357347278,10.763588905334473,4628.0815,1199.9873,12.5253,2.5007067,-0.1995999962091446,2.3722000122070312,397.19511874130313
1344176436954602752,263.6102190973363,40.73279984350407,0.5143479480188633,12.13204574584961,4771.754,1830.6807,9.7886,2.7029195,-0.5715000033378601,2.4398000240325928,425.8150994674997
1344175200004011776,263.69319263988234,40.67281005608297,0.7799996508530251,12.432756423950195,5189.0,,4.4614944,1.711374,,,194.4822169337525
1344161937144832640,263.7956918540187,40.57883714914731,3.5382023957459907,12.529873847961426,5230.3203,281.7407,0.9465,0.85987604,0.1046999990940094,4.458399772644043,430.80580451620534
1344176849271461760,263.69357033973074,40.78443696857569,0.34732873144727083,12.681982040405273,4250.0,,,,,,366.7765574491593
1344176230796167680,263.66039944459504,40.721900523414135,0.26872509179316445,12.720184326171875,4196.0,,,,,,283.6201628408051
1344164376686419840,263.8424964167373,40.676739984094034,2.3689912056839844,12.905000686645508,5819.612,407.5954,0.9436,1.0365713,0.10689999908208847,4.515200138092041,239.6118818275231
1344163689491655296,263.7458413224552,40.65530366125945,0.3101992771061018,13.759649276733398,4673.189,2800.5232,7.4814,1.3118316,-0.20970000326633453,2.675299882888794,146.983583265036
1344165785435787392,263.87823193762756,40.77138591257058,2.045906935811218,13.760022163391113,5502.63,477.6128,0.8317,0.9573712,-0.24320000410079956,4.49429988861084,427.6426952396102
1344157298580192896,263.6600214308376,40.59472690409659,0.3915133712326899,14.13021469116211,4500.0,,,,,,449.72127262548616
1344165647996741504,263.8624795396545,40.737928775171504,0.7392966836988781,14.230021476745605,5750.0,,,,,,323.91159030609316
1344176814911722496,263.68017477217865,40.76343549654938,0.41524444730101373,14.357892990112305,4904.1816,3175.4048,5.7495,1.389462,-0.21400000154972076,3.0053000450134277,325.27088145883715
1344176333875294592,263.60302593761173,40.70470496438905,0.1425056409621909,14.362034797668457,5178.407,4183.769,6.4631,2.496701,-1.117900013923645,2.793299913406372,424.6957579094388
1344161937144833280,263.79316615095865,40.57928256952452,3.515939944607019,14.432304382324219,4465.0693,285.3608,0.7016,,0.49470001459121704,4.620200157165527,427.6508118780555
1344162624339761024,263.79702421974207,40.61826568660132,1.415177893682455,14.521851539611816,5296.8027,547.7845,0.7164,0.8529164,-0.34380000829696655,4.60830020904541,296.1744360000147
1344164204887727104,263.86925886052666,40.687032888194935,0.7089476942061709,14.579444885253906,5504.766,1282.0632,1.5137,0.9809613,-0.2777999937534332,4.1890997886657715,304.76561496761065
1344157298580195072,263.661184349756,40.602529828320144,0.46403016965840554,14.67292594909668,5925.2446,1614.4629,1.8097,1.3815359,-1.0535999536514282,4.032599925994873,425.4948587129876
1344165235679881472,263.83794311100326,40.723436835534656,0.7773514721884717,14.716474533081055,5526.4097,1241.1489,1.3472,0.93216264,-0.3955000042915344,4.24370002746582,240.61882120477802
1344164376686419968,263.8487875140355,40.6894972856479,0.9469608204016216,14.785896301269531,5532.845,1025.2396,1.074,0.88831174,-0.0763000026345253,4.381899833679199,248.3172427609226
1344175096924674304,263.69481943950177,40.64922409319239,1.3286162593450455,14.854840278625488,5291.7427,738.3808,0.8274,0.8853244,-0.5673999786376953,4.496699810028076,238.93553210617753
1344165544917529216,263.80059440291893,40.74339597610574,4.408172050406146,14.87947940826416,3577.794,223.8378,0.9004,,-0.5683000087738037,4.1691999435424805,209.0890636469276
1344169324488641536,263.6223694455189,40.63043977718024,0.6311931833327066,15.04480266571045,5542.12,1457.6888,1.3499,0.9445245,0.02370000071823597,4.264500141143799,437.6324546824014
