TIC,RAJ2000,DEJ2000,GAIA,Bmag,Vmag,Teff,logg,[M/H],Rad,Mass,LClass,Dist
291847390,264.39481913418,8.00582090225,4487387057839195008,12.195,13.396,5770.0,4.4273,,1.028,1.03,"DWARF",495.332
277738548,264.58110359984,8.01803811814,4487389359941590016,14.34,13.664,5844.0,4.0353,,1.629,1.05,"DWARF",898.557
291925027,264.66891508167,8.03853780844,4487390768690834944,14.03,13.27,5756.0,3.6152,,2.617,1.03,"DWARF",1054.07
291776584,264.18203788686,8.01123115537,4487398495336960768,14.484,13.83,5710.0,4.2204,,1.298,1.02,"DWARF",673.726
291776549,264.17014419596,8.04613935561,4487399221186695168,14.659,13.907,5722.0,4.066,0.251,1.55,1.02,"DWARF",847.289
291782248,264.28677462956,8.07135692422,4487399938443578752,14.139,13.442,5779.3,4.4025,0.163,1.062,1.04,"DWARF",499.879
291782320,264.26902927556,8.12532564656,4487401454569684608,14.031,13.366,5867.0,4.141,,1.449,1.06,"DWARF",678.256
291847284,264.37628813465,8.08856126728,4487406020116744320,14.338,13.608,5817.0,3.9392,,1.82,1.05,"DWARF",879.902
319256531,265.17754455723,7.87875203601,4487417053892076672,14.526,13.907,5826.0,3.9541,,1.789,1.05,"DWARF",986.024
319256615,265.08517334704,7.94644002254,4487421451938608768,13.921,13.22,5868.0,3.8521,,2.021,1.06,"DWARF",838.409
1504473566,265.10224756608,7.99772983288,4487422242212594176,,13.783,5879.0,4.178,,1.396,1.07,"DWARF",793.159
277828819,265.03875900817,8.00392384737,4487422620169725440,13.919,13.303,5856.2,4.1436,-0.193,1.444,1.058,"DWARF",642.293
319321200,265.26186575586,8.07870709271,4487427258733875072,14.541,13.799,5723.0,4.2358,,1.275,1.02,"DWARF",664.33
277829161,265.02307552291,8.21906892826,4487446221012187520,14.021,13.355,5759.4,4.2434,0.259,1.27,1.03,"DWARF",535.013
277829245,265.0715678014,8.27747864332,4487448110797794432,13.568,12.95,5823.0,4.1017,,1.509,1.05,"DWARF",546.538
277078445,265.36765084076,8.16506363598,4487451478052297472,13.632,12.973,5895.2,3.5237,-0.159,2.964,1.07,"DWARF",1105.87
277150493,265.55044486011,8.22389867302,4487452822379158656,14.384,13.741,5815.0,4.5692,,0.881,1.05,"DWARF",470.431
277078596,265.36771894695,8.21905208532,4487455017105209600,13.564,12.884,5720.0,4.3072,,1.174,1.02,"DWARF",426.883
277079161,265.33464238326,8.43642938067,4487471926393895296,14.336,13.681,5858.0,4.3296,,1.166,1.06,"DWARF",617.08
277150015,265.53880893254,8.56523836662,4487480374592673920,13.154,12.448,5816.0,3.9556,,1.782,1.046,"DWARF",529.822
277079343,265.34393329056,8.49158010675,4487480894285630592,14.519,13.828,5751.0,4.3894,,1.073,1.03,"DWARF",578.344
291924827,264.69507385214,8.19890375246,4487487177820323200,13.618,12.936,5893.0,4.1872,,1.381,1.07,"DWARF",527.229
291924829,264.62769426017,8.19782557184,4487489896536795136,13.906,13.14,5728.0,3.9884,,1.695,1.02,"DWARF",663.92
277738825,264.55844075646,8.23561408032,4487491026111018368,14.388,13.814,5844.0,3.8804,,1.947,1.05,"DWARF",1012.13
277822017,264.80885719921,8.31519267129,4487498383392886912,13.984,13.305,5891.0,3.9446,,1.826,1.07,"DWARF",772.948
291846924,264.46727266312,8.36253708033,4487507591802088448,14.566,13.807,5760.0,4.0813,,1.53,1.03,"DWARF",812.676
277821896,264.74887416731,8.41549139813,4487511714971387264,14.03,13.387,5745.4,3.9026,-0.107,1.88,1.03,"DWARF",772.101
277821835,264.75010072515,8.45766723612,4487512402166158208,14.451,13.767,5838.0,4.1792,,1.38,1.05,"DWARF",701.518
291924413,264.70642415874,8.5596463445,4487518449480124544,14.644,13.891,5716.0,4.3151,,1.164,1.02,"DWARF",607.011
277829657,264.99079350039,8.57767822556,4487526833255994880,13.803,13.108,5703.5,4.1674,-0.578,1.377,1.016,"DWARF",530.257
319320422,265.23174077715,8.70076077808,4487534358038656640,14.426,13.719,5862.0,4.4297,,1.04,1.06,"DWARF",541.53
319320365,265.3207095044,8.74880159136,4487536453982686080,13.933,13.232,5888.0,4.1374,,1.462,1.07,"DWARF",636.399
319257569,265.08487181383,8.7641560975,4487547655257483520,14.6,13.991,5829.5,4.2744,-0.391,1.237,1.05,"DWARF",727.778
291931284,264.95907250427,8.79869205791,4487551503548242944,14.126,13.457,5824.7,4.4386,-0.077,1.024,1.049,"DWARF",504.378
319251572,263.86021196059,7.94963810225,4487564388448913408,14.684,13.903,5732.0,4.3303,,1.143,1.02,"DWARF",627.675
319251578,263.85432676466,7.94591756224,4487564354089175296,14.279,13.54,5767.0,4.2127,,1.316,1.03,"DWARF",615.59
264762637,263.93772880979,8.04557921061,4487566759270382208,14.609,13.95,5881.0,4.1607,,1.424,1.07,"DWARF",782.534
319251340,263.83979573095,8.13214806619,4487571359177698432,13.185,12.405,5706.0,4.2511,0.222,1.251,1.017,"DWARF",343.889
291776228,264.13815165329,8.29288662811,4487600706691920000,14.566,13.955,5853.0,4.2438,,1.288,1.06,"DWARF",717.842
291776182,264.19124019013,8.32542021191,4487601256447727488,,13.962,5819.0,4.2428,,1.283,1.05,"DWARF",652.695
277628453,264.02055813868,8.4289754172,4487617542963817216,13.559,12.829,5828.0,4.263,,1.253,1.05,"DWARF",429.677
291776009,264.11915214154,8.47578347172,4487619364029934592,14.283,13.666,5874.0,4.3325,,1.163,1.06,"DWARF",634.544
291775992,264.13340880123,8.4854297822,4487619467109147008,14.099,13.394,5873.2,4.211,-0.013,1.339,1.063,"DWARF",610.015
264763208,263.95590141533,8.60628764262,4487625102106587520,13.888,13.198,5812.0,3.9496,,1.798,1.05,"DWARF",679.897
302919863,263.53903892182,8.33066224085,4487635787985011968,13.988,13.278,5897.0,3.9341,,1.848,1.07,"DWARF",760.567
302919909,263.50060029359,8.36938885551,4487636818777462784,14.457,13.82,5885.0,4.5349,,0.925,1.07,"DWARF",495.856
302914095,263.38366700157,8.35100133618,4487639498837067264,13.906,13.519,5890.0,4.1995,,1.361,1.07,"DWARF",617.398
302779684,263.08731434635,8.30844163995,4487644927675006976,14.463,13.733,5862.0,4.1102,,1.502,1.06,"DWARF",776.961
302787684,263.24898875682,8.36383169874,4487646164625688960,14.05,13.398,5890.0,4.355,,1.138,1.07,"DWARF",512.926
302787682,263.2148996888,8.36719755921,4487646198985431040,14.586,13.918,5740.0,3.9728,,1.734,1.03,"DWARF",866.912
302787636,263.1596648223,8.40072076259,4487650150355356032,13.555,12.766,5766.0,4.1035,,1.494,1.033,"DWARF",491.307
302787455,263.1986437599,8.54459697712,4487658018736082688,14.633,13.952,5784.0,4.2951,,1.202,1.04,"DWARF",660.178
319172845,263.69912398392,8.48575188285,4487662897818588416,14.592,13.824,5766.3,4.2876,-0.055,1.207,1.03,"DWARF",603.328
319172945,263.7139586689,8.52982470985,4487664512726302080,13.307,12.622,5806.0,4.3807,,1.089,1.04,"DWARF",320.203
264763255,263.90290817764,8.64151333172,4487672449825844480,13.934,13.205,5777.0,4.2533,,1.262,1.04,"DWARF",464.331
319250590,263.81466699804,8.80221027184,4487678497139880576,13.445,12.774,5871.0,4.3408,,1.153,1.063,"DWARF",352.862
302920280,263.50085778156,8.72151070862,4487685506526583296,14.002,13.4,5876.0,4.5079,,0.95,1.06,"DWARF",403.905
302913593,263.43699660739,8.78158753058,4487686880916157440,14.482,13.75,5716.0,4.3043,,1.178,1.02,"DWARF",534.018
319173373,263.66807053276,8.71435579187,4487687602470565888,14.358,13.635,5842.0,3.6548,,2.525,1.05,"DWARF",1139.95
291782744,264.33906209848,8.41795647876,4487696634785044736,14.588,13.89,5891.0,4.3638,,1.127,1.07,"DWARF",643.199
291782879,264.2300268752,8.5110839173,4487701861762830464,14.54,13.744,5783.0,4.343,,1.138,1.04,"DWARF",626.443
291924287,264.66359636926,8.68038775363,4487708115235442304,14.143,13.48,5850.0,3.8208,,2.095,1.06,"DWARF",986.908
277739481,264.52067973634,8.72507872375,4487712032246035456,13.84,13.223,5835.0,4.3596,,1.122,1.05,"DWARF",459.546
277628129,264.10049342719,8.67333968875,4487718766754121344,13.975,13.226,5714.0,4.261,,1.238,1.019,"DWARF",470.567
291846421,264.46959743393,8.79961876003,4487725084647236096,14.443,13.751,5730.0,4.527,,0.912,1.02,"DWARF",473.927
277739631,264.51025022409,8.84154548236,4487725844860553216,14.61,13.948,5705.0,4.4358,,1.013,1.02,"DWARF",577.732
291783316,264.27125799356,8.85141627296,4487728421841281664,14.486,13.771,5807.0,3.8285,,2.057,1.04,"DWARF",1033.87
291930992,264.95528159869,9.02862519199,4487744467838668416,14.674,13.742,5794.0,3.7427,,2.271,1.04,"DWARF",1121.31
291931021,264.9278151945,9.01373793118,4487747010459311104,14.255,13.436,5777.0,4.3775,,1.094,1.04,"DWARF",512.021
291930969,264.85874194428,9.04551309044,4487747968234168064,13.069,12.362,5790.0,4.5755,,0.87,1.039,"DWARF",260.715
291930891,264.91349442585,9.11497291923,4487748968964442496,14.222,13.401,5765.2,4.2485,0.485,1.262,1.03,"DWARF",570.847
291923916,264.66471320016,8.99898502521,4487752194481036160,13.67,12.878,5810.0,3.9454,,1.798,1.04,"DWARF",659.355
291846231,264.43789440135,8.96289739044,4487753848047386624,14.526,13.867,5842.0,4.1959,,1.354,1.05,"DWARF",735.831
277821042,264.7993031875,9.06018774076,4487758585393323520,14.769,13.976,5870.0,3.9296,,1.849,1.06,"DWARF",1141.52
291923867,264.6830917718,9.0424751257,4487758967648355968,14.248,13.456,5886.0,4.4667,,1.0,1.067,"DWARF",502.908
277820967,264.74718596593,9.11165554651,4487759757922342400,13.977,13.171,5868.5,4.2382,0.161,1.296,1.06,"DWARF",575.555
291923803,264.68440270597,9.10749758274,4487762811639836416,14.628,13.788,5733.0,4.0687,,1.545,1.02,"DWARF",850.591
291783413,264.23899279874,8.92645642492,4487776422395792512,13.276,12.668,5900.0,3.9623,,1.789,1.07,"DWARF",551.515
319250493,263.82341809045,8.89388118377,4487785390286847872,14.23,13.53,5853.0,4.0687,,1.575,1.06,"DWARF",679.721
277627674,264.08630872643,9.05563717591,4487793739704008064,14.302,13.734,5885.8,4.4764,-0.468,0.988,1.067,"DWARF",510.131
291923586,264.64543476268,9.27323953984,4487813290394801024,14.572,13.757,5715.6,4.4659,-0.038,0.978,1.02,"DWARF",521.938
291728153,264.21343633908,9.19915996442,4487819887464662528,13.342,12.658,5841.0,4.1424,,1.44,1.05,"DWARF",483.511
291783878,264.30017860224,9.32240487592,4487823495237204608,14.137,13.428,5816.5,4.275,-0.033,1.236,1.05,"DWARF",587.356
291727872,264.21509156292,9.42173010373,4487828133801934080,14.007,13.217,5706.0,4.0334,,1.609,1.02,"DWARF",645.914
291783989,264.340391493,9.41400552082,4487833184683497216,14.594,13.848,5880.0,4.1728,,1.404,1.07,"DWARF",783.131
291784117,264.31311624824,9.51991952866,4487836242700191232,13.918,13.251,5861.2,4.4104,-0.328,1.063,1.06,"DWARF",469.674
266472186,267.21259511313,7.27097016384,4487837960689259520,13.772,13.132,5739.0,3.5391,,2.857,1.03,"DWARF",1022.97
266472227,267.16383952898,7.24872277221,4487838269926861056,14.489,13.658,5753.5,4.3107,0.16,1.175,1.03,"DWARF",566.426
266472196,267.26717515134,7.26492851664,4487839231999573888,14.635,13.847,5763.0,4.112,,1.477,1.03,"DWARF",759.169
