TIC,RAJ2000,DEJ2000,GAIA,Bmag,Vmag,Teff,logg,[M/H],Rad,Mass,LClass,Dist
157219892,267.69148969609,15.73329318156,4501010178707036672,15.46,14.821,5891.0,4.3716,,1.117,1.07,"DWARF",1081.71
44527858,267.6225162004,15.76594448022,4501011243859486208,15.968,15.503,5879.0,4.5537,,0.905,1.07,"DWARF",1117.3
335053804,267.7627180231,15.77831663329,4501012034133531520,15.662,14.978,5745.0,4.5449,,0.897,1.03,"DWARF",817.54
157219803,267.65875419237,15.80675341955,4501012961845864320,16.18,15.505,5794.0,4.125,,1.462,1.04,"DWARF",1869.22
44392329,267.34829191766,15.5865172456,4501013855198817792,16.961,15.985,5774.0,4.2334,,1.285,1.03,"DWARF",2087.67
44457890,267.37927877609,15.61887938035,4501014026997510144,16.751,15.972,5773.0,4.2942,,1.198,1.03,"DWARF",1911.55
44527795,267.51314289051,15.72494666954,4501016569618400640,16.27,15.512,5722.0,4.0086,,1.656,1.02,"DWARF",2010.67
44457771,267.41201771627,15.71794453162,4501017085014234368,16.707,15.843,5820.0,4.0365,,1.627,1.05,"DWARF",2388.89
44457754,267.42170936661,15.7309470702,4501017325532403584,16.728,15.786,5711.0,4.5482,,0.89,1.02,"DWARF",1280.35
44392448,267.28678213037,15.68870936571,4501018425044043264,15.244,14.485,5879.0,4.0547,,1.608,1.07,"DWARF",1305.57
44392457,267.29008102478,15.69543203658,4501018425044044032,16.393,15.556,5748.0,4.4423,,1.01,1.03,"DWARF",1272.26
44392463,267.33336687724,15.7037790747,4501018665562207360,,15.856,5735.0,4.2762,,1.217,1.02,"DWARF",1678.35
44392488,267.30127925276,15.72288832041,4501018906080384256,15.521,14.728,5710.0,4.2237,,1.293,1.02,"DWARF",1133.69
44392470,267.30341857669,15.70584794038,4501018803001165696,15.123,14.321,5745.0,4.5201,,0.923,1.03,"DWARF",665.068
44392504,267.28602147823,15.73392480946,4501019661994631424,16.326,15.652,5803.0,4.154,,1.414,1.04,"DWARF",1871.15
44457665,267.39481353298,15.80536295412,4501021208182855296,15.847,15.213,5891.0,4.4645,,1.003,1.07,"DWARF",1112.29
44457640,267.38014415667,15.83124822375,4501022032816580608,16.197,15.621,5764.0,4.0936,,1.509,1.03,"DWARF",1809.87
44392615,267.34382715259,15.81476697593,4501022101536059520,15.724,14.926,5700.0,4.4214,,1.029,1.02,"DWARF",955.032
44527786,267.54319451084,15.71973467058,4501022376414179968,15.851,15.259,5814.0,4.3911,,1.082,1.05,"DWARF",1145.78
44527883,267.60839508251,15.7926535039,4501023097968688000,16.859,15.952,5757.0,4.0553,,1.577,1.03,"DWARF",2571.79
44527912,267.52765571905,15.81942732832,4501024094401115392,14.998,14.447,5858.0,3.9684,,1.768,1.06,"DWARF",1352.4
157219707,267.67973863708,15.89374390612,4501025571870484608,15.474,14.828,5849.0,4.3555,,1.132,1.06,"DWARF",1033.58
44457638,267.4522570461,15.83185541208,4501027186777578624,15.205,14.422,5712.0,4.1309,,1.438,1.02,"DWARF",1131.51
44528052,267.60873352184,15.93213092188,4501029660679330176,16.363,15.448,5750.0,4.4318,,1.022,1.03,"DWARF",1322.43
44528075,267.56742509398,15.94583640438,4501029832478001664,16.537,15.868,5743.0,4.1866,,1.356,1.03,"DWARF",2292.17
44528125,267.50538330284,15.99105337229,4501030966349521920,15.475,14.806,5891.0,4.2559,,1.276,1.07,"DWARF",1196.47
335058769,267.89461723106,15.75413701072,4501031378666315520,16.698,15.848,5719.0,4.1898,,1.344,1.02,"DWARF",1916.7
335053771,267.85738226408,15.74752607631,4501031516105230848,16.033,15.443,5823.0,3.6056,,2.672,1.05,"DWARF",3203.18
335058777,267.87341894085,15.74857681297,4501031481745507200,15.215,14.524,5824.0,4.2342,,1.296,1.05,"DWARF",1068.15
335058746,267.87885985917,15.77020374991,4501031653544224896,16.052,15.425,5726.0,3.9817,,1.708,1.02,"DWARF",1956.03
335116551,268.03166200672,15.86353114748,4501034127444969472,15.716,15.154,5728.0,4.2416,,1.266,1.02,"DWARF",1291.26
335058619,267.95682314348,15.8858479217,4501034711560989312,16.477,15.677,5740.0,4.061,,1.567,1.03,"DWARF",2232.95
335058558,267.9885739038,15.92413863575,4501035467474805632,16.432,15.65,5846.0,4.1245,,1.477,1.06,"DWARF",2133.36
335053902,267.76039641519,15.85734341662,4501036773145223552,16.323,15.55,5767.0,4.2308,,1.288,1.03,"DWARF",1613.54
335053975,267.79196952953,15.91710517653,4501037529059528064,14.748,14.105,5724.5,4.2711,-0.176,1.224,1.02,"DWARF",785.403
335054000,267.7955458624,15.93689730637,4501037735217620224,16.595,15.944,5806.0,3.8253,,2.065,1.04,"DWARF",3017.12
335053969,267.86865980001,15.91553530336,4501038147534440960,16.823,15.997,5712.0,4.0543,,1.571,1.02,"DWARF",2342.54
335058591,267.86948443165,15.90195636442,4501038044455219584,14.748,14.096,5812.0,4.2848,,1.222,1.05,"DWARF",809.083
335054030,267.85242751786,15.96126650897,4501039315765571968,16.373,15.491,5780.0,4.29,,1.209,1.04,"DWARF",1556.12
335058514,267.90278967129,15.96374922564,4501039453204507264,16.796,15.917,5767.0,3.3609,,3.508,1.03,"DWARF",5558.82
335058502,267.88570989554,15.9728581096,4501039521923994752,15.955,15.378,5787.0,4.4326,,1.026,1.04,"DWARF",1182.17
335116602,268.06268408906,15.91083008166,4501040277838144128,16.57,15.842,5866.0,4.4472,,1.019,1.06,"DWARF",1667.41
335116629,268.10866375005,15.93309445196,4501040621435522048,17.205,15.846,5775.0,4.2098,,1.32,1.03,"DWARF",2376.75
335121076,268.12518804131,15.95496761108,4501040758874477184,15.868,15.156,5827.0,4.466,,0.992,1.05,"DWARF",1141.91
335116632,268.02290699421,15.93667519196,4501041171191366912,15.953,15.706,5723.0,4.2899,,1.198,1.02,"DWARF",1708.2
335058536,267.99303680394,15.94632063435,4501041411709551744,15.674,14.856,5707.0,4.1951,,1.336,1.02,"DWARF",1274.46
335116668,268.05922024633,15.96502031934,4501041686587441152,15.95,15.141,5771.0,3.5669,,2.767,1.03,"DWARF",3065.42
335116688,268.05143046034,15.97962052341,4501041927105619840,14.919,14.222,5808.0,4.1371,,1.442,1.04,"DWARF",1051.19
335116694,268.02818845429,15.98599081542,4501041957168580480,16.046,15.322,5894.0,4.1999,,1.361,1.07,"DWARF",1711.05
335116726,268.05944008587,16.01274440316,4501042133264060416,16.691,15.901,5863.0,4.0536,,1.603,1.06,"DWARF",2567.22
335116759,268.10689698094,16.04368513245,4501043748171759872,15.594,14.904,5767.0,3.9555,,1.769,1.03,"DWARF",1689.03
335116693,267.99465411114,15.98364649959,4501044572805496320,16.846,15.92,5853.0,4.4519,,1.013,1.06,"DWARF",1758.91
335058475,267.92549227002,15.99924852635,4501045534878205696,15.923,15.326,5826.0,4.1546,,1.42,1.05,"DWARF",1636.54
335116793,268.07281438299,16.07308615927,4501046977987191424,17.411,15.99,5820.0,4.3018,,1.199,1.05,"DWARF",2409.56
335116802,268.11259046484,16.0817215241,4501047149785872000,16.305,15.527,5747.0,3.9419,,1.797,1.03,"DWARF",2316.24
335120894,268.12284325379,16.12799946429,4501047562102749440,16.308,15.654,5706.0,4.1127,,1.469,1.02,"DWARF",1892.1
335116834,268.11081336515,16.10699417535,4501047527743005952,15.627,14.876,5788.0,3.9818,,1.724,1.04,"DWARF",1640.76
335058346,267.9922764528,16.11194070436,4501048043139131392,15.319,14.653,5721.0,4.256,,1.245,1.02,"DWARF",1031.03
335116870,268.0968150179,16.14234998363,4501048386736486784,14.858,14.038,5761.0,3.8554,,1.985,1.03,"DWARF",1309.64
157219688,267.71094559016,15.91442109035,4501049177010788736,16.798,15.951,5873.0,4.2078,,1.342,1.06,"DWARF",2238.02
335054031,267.76058853607,15.96434566683,4501049726766332544,15.5,15.014,5811.0,4.2647,,1.245,1.04,"DWARF",1266.29
157219656,267.65194466913,15.94040946551,4501050139083437440,15.971,15.182,5886.0,4.1311,,1.473,1.07,"DWARF",1734.45
157219567,267.70911821498,16.01820259564,4501050929357211520,15.4,14.705,5853.0,4.1434,,1.445,1.06,"DWARF",1320.94
335054090,267.86357082282,16.01862920744,4501051650911667584,16.525,15.977,5757.0,4.0437,,1.598,1.03,"DWARF",2364.49
335054073,267.75480878122,16.00051492227,4501052063228556416,14.788,14.149,5898.0,4.5155,,0.946,1.07,"DWARF",687.148
335054101,267.79492387994,16.0338499131,4501052612984369408,16.765,15.922,5704.0,4.274,,1.22,1.02,"DWARF",1865.76
335054128,267.80926006159,16.06384508279,4501052819142806656,15.982,15.474,5716.0,4.0595,,1.562,1.02,"DWARF",1809.19
335054118,267.77146089414,16.05215184929,4501052887862292608,15.771,15.036,5714.0,3.9632,,1.745,1.02,"DWARF",1741.91
44528194,267.57888513236,16.04309116975,4501054743288476160,16.023,15.375,5789.0,4.5102,,0.939,1.04,"DWARF",1078.49
157219428,267.740991332,16.11471305961,4501056289476688256,15.293,14.71,5812.0,4.0626,,1.579,1.05,"DWARF",1384.29
157219434,267.68038126759,16.1117128331,4501056873591989632,16.007,15.419,5845.0,4.2347,,1.295,1.05,"DWARF",1459.03
157219424,267.7095127938,16.11760582244,4501057079750414464,16.458,15.672,5732.0,4.1764,,1.365,1.02,"DWARF",1815.11
157219427,267.7267960733,16.11579831258,4501057045390671616,15.744,15.917,5762.0,4.5562,,0.886,1.03,"DWARF",1422.86
335058379,267.90607810262,16.08648658085,4501058007463384576,16.664,15.838,5730.0,4.4503,,0.996,1.02,"DWARF",1479.38
335058337,267.88410735557,16.12190817199,4501059278773616000,15.504,14.79,5858.0,4.4831,,0.978,1.06,"DWARF",936.62
335116919,268.01433917477,16.18308117632,4501060618803393408,16.68,15.892,5829.0,4.6466,,0.806,1.05,"DWARF",1397.56
335054211,267.79276524305,16.13174675748,4501062061912458112,15.339,14.667,5768.0,4.4266,,1.028,1.03,"DWARF",876.565
335054282,267.75635355944,16.20039511697,4501063539381241856,16.543,15.92,5701.0,4.1744,,1.368,1.02,"DWARF",2112.57
335054286,267.82861063212,16.20410205345,4501063745539652480,16.052,15.848,5700.0,4.2868,,1.202,1.02,"DWARF",1569.23
335058194,267.88300360924,16.23369284212,4501064638892844800,16.054,15.611,5746.0,4.345,,1.13,1.03,"DWARF",1294.44
335058163,267.93410485924,16.26228258057,4501065119929176704,15.62,14.901,5834.0,4.0328,,1.634,1.05,"DWARF",1584.34
335058165,267.87993510306,16.26067492932,4501065429166875648,15.906,15.087,5722.0,4.1356,,1.431,1.02,"DWARF",1526.8
335058120,267.90749836612,16.30225050342,4501066047642131968,15.161,14.461,5843.0,4.4398,,1.023,1.05,"DWARF",804.733
335058126,267.92637958949,16.29800885078,4501065978922648832,16.028,15.304,5820.0,4.2493,,1.273,1.05,"DWARF",1481.31
44138280,266.53379083779,15.17903973539,4501067318951414400,16.55,15.804,5791.0,4.236,,1.287,1.04,"DWARF",2090.5
416056070,266.44642787924,15.17607197692,4501067662548805120,16.376,15.613,5845.0,3.828,,2.068,1.05,"DWARF",2755.29
416056059,266.44828122855,15.18405024828,4501067868707236352,17.367,15.966,5740.0,4.3925,,1.07,1.03,"DWARF",1940.58
44138328,266.55683561873,15.20918589862,4501068865139642496,15.239,14.517,5730.0,4.5356,,0.903,1.02,"DWARF",709.157
44184173,266.64434054585,15.25783472451,4501069341879414272,16.025,15.865,5817.0,4.4331,,1.031,1.05,"DWARF",1442.74
44138426,266.61153860588,15.29086238785,4501070376968270976,12.912,14.565,5811.0,4.1127,,1.483,1.04,"DWARF",1443.94
44138418,266.55435698306,15.28322187195,4501070480047490560,16.309,15.573,5896.0,4.4708,,0.996,1.07,"DWARF",1360.5
44138420,266.53261890918,15.2855216953,4501070548766969216,15.768,14.935,5706.0,4.01,,1.653,1.02,"DWARF",1605.18
44049494,266.35950577142,15.20845124194,4501071098522652672,16.217,15.442,5794.0,4.3158,,1.174,1.04,"DWARF",1508.63
44049387,266.37683521894,15.30609529986,4501072885229196544,17.035,15.859,5774.0,4.4488,,1.002,1.03,"DWARF",1537.69
416055969,266.45905541371,15.27670517431,4501073228826429440,14.773,14.078,5841.0,4.5,,0.954,1.05,"DWARF",644.335
44138457,266.5290353877,15.31806680758,4501073602487051392,16.961,15.826,5735.0,4.214,,1.307,1.02,"DWARF",1996.05
44184009,266.6731159201,15.38044454225,4501077248916440832,16.32,15.449,5845.0,4.2879,,1.218,1.05,"DWARF",1671.24
44184033,266.71352147853,15.36606766596,4501077695593043840,15.591,14.863,5836.0,4.0207,,1.657,1.05,"DWARF",1549.98
44184041,266.73296873878,15.36002789007,4501077661233307520,15.047,14.333,5807.0,4.163,,1.4,1.04,"DWARF",1024.85
44192898,266.81347705577,15.38614539716,4501078034893094528,16.941,15.883,5710.0,4.1449,,1.415,1.02,"DWARF",2296.64
44138651,266.60995177295,15.47901586141,4501083158791448064,16.704,15.924,5761.0,4.0872,,1.52,1.03,"DWARF",2322.27
44144293,266.65798286112,15.51292702552,4501083502388841984,16.394,15.771,5880.0,4.5851,,0.873,1.07,"DWARF",1303.2
44043419,266.25083023415,15.30182737329,4501085117295926784,15.733,15.433,5740.0,4.496,,0.949,1.03,"DWARF",1188.59
44049349,266.28377727568,15.33486644331,4501085289094619392,16.299,15.35,5799.0,4.1136,,1.482,1.04,"DWARF",1832.17
44049339,266.2639364438,15.34431683273,4501085460893313280,16.07,15.1,5883.0,4.4052,,1.074,1.07,"DWARF",1260.54
44049281,266.31727543481,15.39364986967,4501086113728342784,15.735,15.088,5817.0,4.1094,,1.496,1.05,"DWARF",1473.79
44049276,266.35313996764,15.39768780442,4501087346382549376,16.898,15.953,5700.0,3.6919,,2.384,1.02,"DWARF",3709.71
416055790,266.42856392637,15.44336763423,4501087969154351744,16.187,15.702,5847.0,4.3054,,1.199,1.06,"DWARF",1658.35
44043539,266.21992664833,15.40177103364,4501088862507420672,15.737,15.036,5887.0,4.1495,,1.442,1.07,"DWARF",1477.5
44049279,266.2833156728,15.39380687515,4501089034306106496,14.717,14.099,5864.0,4.073,,1.567,1.06,"DWARF",1007.59
44043510,266.16232826597,15.38273515272,4501089515342452864,15.893,15.266,5757.0,4.4789,,0.968,1.03,"DWARF",1068.85
44043553,266.17073021966,15.41516059292,4501089858939839616,15.852,15.21,5788.0,4.2252,,1.303,1.04,"DWARF",1400.13
44049209,266.2740455833,15.45307503545,4501091645646229120,15.163,14.53,5808.0,4.3513,,1.127,1.04,"DWARF",907.927
44049196,266.29410204351,15.46976084914,4501091783085182336,15.484,14.73,5793.0,4.2297,,1.296,1.04,"DWARF",1173.48
44049139,266.31283109772,15.51040305798,4501092298481406208,15.219,14.305,5799.0,4.2724,,1.234,1.04,"DWARF",918.68
44049153,266.3110602944,15.5025215724,4501092229761928960,15.549,14.767,5767.0,4.2908,,1.202,1.03,"DWARF",1117.61
44138658,266.54586885427,15.48919952285,4501093531140433408,15.281,14.628,5831.0,4.2789,,1.231,1.05,"DWARF",1176.55
44138666,266.54548709558,15.49603894346,4501093535432474368,16.176,15.351,5877.0,3.4238,,3.31,1.06,"DWARF",4089.57
416055707,266.49018879183,15.51470064002,4501094497504643840,14.725,14.005,5802.0,4.0305,,1.63,1.04,"DWARF",1031.67
44138724,266.61370882308,15.54823385391,4501095597016805120,16.209,15.763,5834.0,4.1207,,1.477,1.05,"DWARF",2128.85
44138742,266.62809411323,15.56417506272,4501095700096031872,15.772,15.074,5882.0,4.3494,,1.146,1.07,"DWARF",1231.61
44138737,266.5864178348,15.55848031444,4501095833238354304,15.393,14.713,5844.0,4.5112,,0.942,1.05,"DWARF",837.506
416055726,266.38186553632,15.49823068433,4501097211923983616,15.631,14.917,5706.0,4.1856,,1.351,1.02,"DWARF",1261.85
44049086,266.33695426874,15.54988200839,4501098517594533248,16.781,15.78,5708.0,4.4597,,0.985,1.02,"DWARF",1488.15
44049053,266.33673363591,15.57935411257,4501098723752486144,15.196,14.574,5838.0,4.4529,,1.007,1.05,"DWARF",839.275
416055653,266.3992395375,15.56926871122,4501098792471956352,16.032,15.56,5766.0,4.2596,,1.246,1.03,"DWARF",1421.72
416055585,266.40771015847,15.62608662371,4501099239149045504,15.979,15.128,5701.0,4.5002,,0.94,1.02,"DWARF",978.327
44193010,266.82482803795,15.47292850651,4501102812561439232,15.593,14.931,5740.0,4.05,,1.587,1.03,"DWARF",1467.76
44263868,266.94332833394,15.54135587315,4501104186950964992,16.003,15.365,5726.0,3.9309,,1.811,1.02,"DWARF",2108.26
44263824,266.89170011201,15.56672465835,4501105045944443904,15.513,14.797,5791.0,4.4224,,1.038,1.04,"DWARF",932.646
44193123,266.8664481344,15.55670489392,4501105149023662336,16.367,15.782,5896.0,4.0878,,1.548,1.07,"DWARF",2084.71
44263749,266.91595522902,15.6212062027,4501105870578175104,14.696,14.04,5798.9,4.2783,-0.007,1.226,1.04,"DWARF",790.015
44193076,266.76210546475,15.52144620778,4501106145456092416,16.151,15.442,5815.0,4.2382,,1.29,1.05,"DWARF",1582.26
44193083,266.77919004944,15.52769534108,4501106111096352384,15.88,15.107,5900.0,4.281,,1.239,1.07,"DWARF",1334.4
44144294,266.72845069358,15.51201661002,4501106214175915776,16.01,15.444,5729.0,4.3348,,1.137,1.02,"DWARF",1262.56
44193092,266.7786759987,15.53405370254,4501106557772952320,14.839,14.087,5799.0,4.57,,0.876,1.04,"DWARF",595.646
44193116,266.79241251892,15.55095315566,4501106592132691840,16.026,15.195,5810.0,4.4851,,0.966,1.04,"DWARF",1032.06
44193140,266.76622283716,15.56872072106,4501106867010610048,15.968,15.123,5794.0,4.0916,,1.52,1.04,"DWARF",1581.27
44193185,266.84835953906,15.60455938921,4501108344479349888,16.007,15.213,5842.0,4.303,,1.197,1.05,"DWARF",1344.49
44193209,266.87150728344,15.62138587992,4501108756796209152,15.273,14.516,5704.0,4.1962,,1.334,1.02,"DWARF",1018.86
44263743,266.97994731558,15.62494889619,4501111471215512704,17.071,15.826,5710.0,4.1768,,1.364,1.02,"DWARF",2145.21
44313057,267.10419170438,15.6426314751,4501112536367375104,15.668,14.931,5720.0,4.1934,,1.339,1.02,"DWARF",1245.4
44318563,267.16275089825,15.71551371056,4501113292281626240,16.17,15.485,5843.0,4.1866,,1.369,1.05,"DWARF",1689.74
44313128,267.05190102787,15.71560671454,4501113940817775360,16.307,15.679,5750.0,4.225,,1.297,1.03,"DWARF",1871.16
44263670,266.92738138783,15.67676616013,4501114937250585216,15.742,15.232,5828.0,4.3703,,1.108,1.05,"DWARF",1212.86
44263637,266.94995858003,15.70257514983,4501115560024408704,15.305,14.479,5822.0,4.3289,,1.162,1.05,"DWARF",964.66
44313152,267.036531313,15.74435690318,4501117071852888704,15.995,15.47,5806.0,3.9935,,1.701,1.04,"DWARF",1930.62
44313175,267.0179396469,15.76646825768,4501117346730805120,16.453,15.826,5716.0,3.8775,,1.926,1.02,"DWARF",2881.0
