source_id,ra,dec,parallax,phot_g_mean_mag,Teff,dist_pc,sep_arcsec,is_target
2033147735953358720,294.7464287236518,31.293912571586706,0.8299543914264056,18.841642379760742,4792.725,1649.1173,375.1908025530629,False
2033175292463060736,294.5600907605364,31.349215606643202,0.2720011585562352,18.8416805267334,4347.09,1297.538,562.251444478419,False
2033151519812884480,294.74721782952236,31.364832436811668,0.9451800319484109,18.841699600219727,,,586.9128982728677,False
2033175223727426176,294.5156781732202,31.329867343153065,0.32843554967341576,18.841835021972656,4536.4946,1294.4679,599.7271940470418,False
2033128052104049408,294.5776997462415,31.302878668114108,0.2989038650266399,18.841875076293945,4633.9946,1649.9749,396.26692818248614,False
2033120248140391808,294.6126667557835,31.070980749800167,-0.019039969510520914,18.842012405395508,4748.528,1705.7672,554.4039648569233,False
2033123924637618816,294.644402977508,31.23381014087589,0.2866308823450156,18.84203338623047,4563.361,1598.9232,74.11470689951446,False
2033127261829932928,294.60971789647607,31.28637594507863,0.12301757433337081,18.842214584350586,4790.968,1799.0186,289.36514707922623,False
2033120870918005376,294.6893374004163,31.128748982421023,0.28977482183426106,18.84221649169922,4393.444,958.5691,336.8985368784104,False
2033125440799125376,294.5283633244032,31.21312731355103,0.39259370274845806,18.842365264892578,4726.3433,1742.9153,410.16949887629545,False
2033124096438225280,294.6986568604768,31.246426764224122,0.06681913420005897,18.84244155883789,4637.629,1734.4945,150.80867712670198,False
2033128704939107456,294.5917827458885,31.34191733895655,0.10102346661926292,18.842466354370117,4787.7075,1702.8312,490.8758771602934,False
2033128739298912640,294.5722817855056,31.349206629691025,-0.03377587453092646,18.8425235748291,4817.524,1880.9174,542.331592031375,False
2033127261829959040,294.60401913712974,31.290357119140957,0.027440804026103292,18.842599868774414,4603.8506,1542.7697,311.04979634413496,False
2033124096436368512,294.69632422971756,31.246614716432777,0.3258603225455351,18.84272575378418,3717.7288,679.0433,145.87884896463495,False
2033124444331054464,294.7022274291873,31.27621195008142,0.17808052336077362,18.842823028564453,4727.9053,1466.8273,240.57638560048233,False
2033147396643931648,294.8194004792908,31.308714403060467,0.22865681513192132,18.8429012298584,4255.5186,1046.4188,583.2554677984614,False
2033127639787024000,294.62494939727554,31.294602436175666,-0.0929466201755738,18.843036651611328,,,293.62006857740806,False
2033146881247950464,294.75889511247425,31.258260799214924,-0.08436419790562155,18.843093872070312,,,331.374731293507,False
2033119015489711360,294.48242658536424,31.155384931846754,0.052007625271707554,18.843137741088867,,,597.177049017501,False
2033125539545344896,294.57705132494476,31.236921360145693,-0.09167631490968442,18.843149185180664,4743.7256,1693.7086,267.34833807058175,False
2033127605427229568,294.64228772385275,31.293947449706273,0.38610412846138387,18.843168258666992,,,275.3469116564578,False
2033121691254287104,294.57187503758064,31.149944544517705,0.13602028581574474,18.84366226196289,4731.107,1653.406,371.7859548779438,False
2033125234605302656,294.57892155898435,31.20192550770127,0.356356027681508,18.84395408630371,,,261.4654520523856,False
2033134885394157440,294.84558504603376,31.232511786982172,0.17856830023149126,18.844039916992188,4585.7847,1519.928,569.0312005333973,False
2033124100733592704,294.7040201174727,31.24402007692085,0.07566560640665208,18.844266891479492,5130.087,2438.462,158.68735240682372,False
2033109669638455168,294.78688895921766,31.116024538006837,0.07478262503323474,18.844284057617188,4505.7725,1495.7698,536.1562302537714,False
2033124440033886848,294.70787113869835,31.276295119920245,0.06872714484430752,18.844600677490234,4644.2734,1693.755,250.3343536378549,False
2033126467274611712,294.4986781234978,31.24121462025781,0.03469109055018879,18.84465217590332,4595.4673,1440.134,507.11692671093135,False
2033151103203293440,294.72628796207937,31.34311095322517,0.4958286959072485,18.84465789794922,4703.5137,1580.1108,488.63046586517953,False
