TIC,RAJ2000,DEJ2000,GAIA,Bmag,Vmag,Teff,logg,[M/H],Rad,Mass,LClass,Dist
166401129,273.61987134139,12.34900786166,4484861234817518336,13.611,12.909,5859.0,3.8984,,1.917,1.06,"DWARF",715.48
166400977,273.6406356712,12.41830305605,4484863262042079488,12.876,12.253,5900.0,4.4615,,1.008,1.072,"DWARF",294.31
286876699,274.22358014646,12.3865610551,4484908380675939840,12.627,11.905,5887.0,,,1.177,,"DWARF",279.593
335382444,274.17536040366,12.58459304465,4484916145977065984,11.837,11.009,5795.0,4.0948,,1.514,1.04,"DWARF",265.081
157305894,274.59559323889,12.72534461148,4484944046085298176,12.203,11.414,5740.0,3.9021,,1.877,1.026,"DWARF",381.224
157305733,274.64714492902,12.78740848309,4484946588705942400,12.666,11.912,5803.0,3.7331,,2.296,1.04,"DWARF",482.819
286877322,274.20246373364,12.63566425865,4484963626835730176,12.866,12.432,5732.0,4.421,,1.032,1.023,"DWARF",304.327
286877882,274.30152022059,12.86619924043,4484994413160769408,13.583,12.979,5884.0,3.7802,,2.206,1.07,"DWARF",826.406
286877993,274.20283994911,12.90847361926,4484995650111071744,12.311,11.471,5892.0,3.7716,,2.227,1.069,"DWARF",476.56
72892391,274.34776372136,12.9444242865,4485001250752742912,12.215,11.412,5814.0,3.7646,,2.225,1.05,"DWARF",446.103
318778896,275.68459099162,12.1326063237,4485024752810100992,13.255,12.516,5887.0,3.975,,1.763,1.07,"DWARF",557.124
157024349,275.72154287104,12.19832617975,4485026165860871424,13.223,12.513,5766.0,4.3399,,1.138,1.033,"DWARF",360.136
156896024,275.65326470474,12.34953167628,4485037057898147584,13.469,12.76,5799.0,4.2358,,1.288,1.042,"DWARF",465.163
157023510,275.68615947213,12.51055573782,4485052794658464640,13.527,12.883,5802.0,4.2088,,1.329,1.042,"DWARF",471.41
156893670,275.52215543966,12.50892001224,4485054989379853952,13.437,12.677,5835.0,3.7372,,2.296,1.05,"DWARF",738.562
157164624,276.13375848603,12.52533861089,4485066637329829504,13.093,12.337,5872.0,4.2613,,1.264,1.063,"DWARF",368.833
157160745,276.03052906767,12.7390641368,4485084852295273856,12.491,11.475,5773.0,4.207,,1.327,1.034,"DWARF",291.046
157620010,275.22739841386,12.51556346204,4485098110851505408,13.428,12.769,5897.0,4.2322,,1.312,1.071,"DWARF",492.316
157617027,275.14861775034,12.51868022433,4485099042866764416,13.616,12.84,5860.0,4.0986,,1.521,1.059,"DWARF",536.106
156896699,275.5780889297,12.61985333907,4485104295604406400,12.469,11.472,5794.0,4.5355,,0.912,1.04,"DWARF",199.419
157620625,275.2113532263,12.745802433,4485123575720138496,13.199,12.512,5870.0,4.0423,,1.624,1.06,"DWARF",518.72
156831167,275.54314135146,12.7708071457,4485132681050546944,12.938,12.314,5862.0,3.9435,,1.82,1.06,"DWARF",516.296
157027668,275.93123818399,12.95423101091,4485139789213544320,11.639,11.059,5783.0,4.5059,,0.942,1.037,"DWARF",156.645
156742588,275.40756236408,12.84610276255,4485146562385039488,12.22,11.531,5718.0,,,1.11,,"DWARF",206.683
156742970,275.36727973922,12.98206275776,4485151677687642112,13.755,12.952,5700.0,3.5678,,2.751,1.02,"DWARF",984.698
287556363,276.47262161033,12.94305523831,4485176970756856064,13.467,12.653,5849.0,3.6536,,2.54,1.06,"DWARF",789.516
287556483,276.44590970343,12.99543416055,4485179582097033600,13.022,11.914,5750.0,4.3311,,1.147,1.028,"DWARF",267.711
287373211,276.20513342624,12.99832397072,4485187794074675328,13.681,12.893,5757.0,3.9039,,1.877,1.03,"DWARF",649.078
287546747,276.40175865232,13.04186669763,4485191676725007744,13.266,12.519,5818.0,3.7357,,2.3,1.05,"DWARF",657.317
287730190,276.59519260058,13.16780044787,4485204767786051328,13.439,12.722,5840.0,3.8851,,1.937,1.05,"DWARF",586.503
287556880,276.52379409142,13.15752685382,4485216617587839616,13.635,12.903,5876.0,3.8483,,2.03,1.06,"DWARF",699.254
287729920,276.67241335709,13.27878620267,4485224696434337152,13.071,12.086,5895.0,4.2467,,1.289,1.07,"DWARF",333.562
287373931,276.21781318047,13.28227543384,4485246308710403456,13.329,12.699,5868.0,4.3352,,1.159,1.06,"DWARF",387.7
157028443,275.89614815838,13.23787160962,4485253696054306432,13.27,12.55,5883.0,4.0332,,1.646,1.066,"DWARF",515.835
157028493,275.86986778202,13.25608810978,4485254520688298496,13.243,12.591,5845.0,4.2657,,1.253,1.055,"DWARF",386.674
1680998841,276.26858784367,13.39901094901,4485273826552208384,,12.677,5733.0,4.1442,,1.419,1.024,"DWARF",436.65
157167375,276.17544645204,13.46839229352,4485286990641539712,13.044,12.297,5752.0,3.4367,,3.214,1.03,"DWARF",815.455
287542737,276.33685333341,13.74467337476,4485301765329147136,12.857,12.171,5836.0,4.1079,,1.5,1.052,"DWARF",359.329
157616115,275.11005922425,12.85089596816,4485313000955858688,12.871,12.092,5714.0,4.2864,,1.202,1.019,"DWARF",293.49
157481378,275.0101007551,12.93747770799,4485317467722014080,13.247,12.568,5851.0,4.4632,,0.999,1.057,"DWARF",319.095
157435702,274.9225052543,13.12858875751,4485336846614726528,13.036,12.336,5830.0,3.882,,1.944,1.05,"DWARF",568.22
157621745,275.23435438842,13.16584069279,4485346742219147520,13.602,12.898,5824.0,3.8215,,2.084,1.05,"DWARF",780.982
157621788,275.25019291305,13.18298153282,4485346879658105472,13.695,12.973,5887.0,3.8883,,1.948,1.07,"DWARF",786.911
157355126,274.77030719912,13.21021281388,4485384744090231808,13.25,12.612,5886.0,4.2524,,1.279,1.067,"DWARF",443.434
286878775,274.25002275032,13.23747925138,4485397487251381632,13.088,12.408,5715.0,4.4638,,0.98,1.019,"DWARF",291.438
157356013,274.70710155538,13.55702864402,4485432053148433920,13.347,12.577,5869.0,4.027,,1.653,1.06,"DWARF",561.322
157483452,275.02313777885,13.7007338568,4485438723239490304,12.007,11.401,5842.0,4.0805,,1.55,1.054,"DWARF",316.131
156828891,275.54495806296,13.63404737614,4485472327065725312,12.804,12.037,5713.0,4.2118,,1.31,1.019,"DWARF",315.681
156899569,275.58187161515,13.73853918299,4485476347155147136,13.185,12.517,5898.0,4.2881,,1.23,1.071,"DWARF",377.872
157029556,275.86183933691,13.66285309136,4485484352974717824,12.897,12.433,5878.0,4.3039,,1.204,1.065,"DWARF",376.359
156983890,275.80667164046,13.88797935273,4485503968082790912,13.726,12.966,5891.0,3.7447,,2.298,1.07,"DWARF",834.64
157623387,275.19158697967,13.77018853891,4485521358413525376,13.56,12.804,5890.0,4.0669,,1.586,1.07,"DWARF",557.702
157484162,275.04630975911,13.96429119935,4485540634227226624,12.135,11.59,5857.0,3.7917,,2.167,1.06,"DWARF",447.697
156745586,275.33225982394,13.99812521883,4485544581291463936,12.595,11.797,5714.0,4.4061,,1.047,1.019,"DWARF",239.335
157612864,275.18067339528,14.04589920679,4485547403095709952,13.701,12.95,5834.0,4.1372,,1.45,1.052,"DWARF",553.851
157624182,275.22630062982,14.08615878282,4485549052362917760,13.443,12.653,5765.0,4.1988,,1.338,1.032,"DWARF",438.998
156900260,275.67275929608,14.01566327798,4485553553489081216,12.647,11.827,5820.0,4.526,,0.925,1.047,"DWARF",207.186
157030477,275.81556403027,14.03136611376,4485558874942647424,12.953,12.19,5709.0,3.5256,,2.888,1.02,"DWARF",677.209
156827749,275.44966773808,14.09425574419,4485569290249454720,13.0,12.281,5805.0,4.2863,,1.215,1.04,"DWARF",349.32
156745945,275.31481502132,14.13521214251,4485573138540274304,13.724,12.926,5782.0,4.3086,,1.182,1.037,"DWARF",445.024
156746096,275.37154747232,14.20583815387,4485573894454534144,12.645,12.303,5725.0,4.2092,,1.316,1.022,"DWARF",347.93
156827467,275.50738335696,14.22089362469,4485574822167398144,13.154,11.936,5881.0,4.3345,,1.163,1.066,"DWARF",290.287
156827242,275.50230104641,14.3147851963,4485582037712528128,12.77,12.069,5844.0,4.3424,,1.146,1.054,"DWARF",301.632
349079018,264.27172815752,4.94208715289,4485590971237142656,12.186,11.196,5704.6,3.9819,0.26,1.704,1.016,"DWARF",263.661
349078891,264.23965477636,5.02799702035,4485603890498812416,12.293,11.636,5792.0,4.4836,0.092,0.968,1.04,"DWARF",191.668
349183961,264.44072108804,5.4182883346,4485644430691183360,13.299,12.56,5869.0,3.8974,,1.919,1.06,"DWARF",579.565
349337024,264.74056949525,5.53215581473,4485650443645394176,13.45,12.583,5866.0,4.1426,,1.447,1.061,"DWARF",476.905
348942209,263.8125063332,5.3185528085,4485674740279603456,13.296,12.301,5866.0,4.3542,,1.134,1.061,"DWARF",377.347
348942374,263.82006835023,5.44420038397,4485681028111775616,13.529,12.83,5887.0,3.9014,,1.919,1.07,"DWARF",655.205
349076992,264.11192673648,5.55661220158,4485685937256813056,12.966,12.21,5840.0,4.0513,0.324,1.6,1.05,"DWARF",435.154
349077251,264.19964684945,5.7360432841,4485715490929587840,13.734,12.987,5873.9,,0.026,1.231,,"DWARF",444.58
349182963,264.33208408089,5.83985851329,4485722534676266880,13.626,12.893,5843.4,4.3058,-0.0501,1.196,1.054,"DWARF",462.908
349077762,264.2884165434,5.85978633461,4485723324950257664,,12.134,5713.6,4.2757,0.131,1.217,1.019,"DWARF",381.545
349495721,264.97228154626,5.58460552249,4485732498999381504,13.574,12.832,5890.0,4.2394,,1.3,1.07,"DWARF",453.346
361052493,265.28498114998,5.79658486117,4485743184877977984,13.466,12.748,5791.2,4.332,-0.298,1.152,1.039,"DWARF",389.452
361052845,265.40753539352,5.84966595225,4485768022669160192,13.275,12.65,5860.0,3.9282,,1.852,1.06,"DWARF",588.465
277153851,265.50799711257,5.89885058018,4485768469345755904,13.349,12.661,5746.8,4.1796,-0.356,1.365,1.027,"DWARF",443.668
276999578,265.3833063971,6.17127763697,4485795239882474240,13.212,12.444,5864.0,3.8413,0.37,2.047,1.06,"DWARF",588.592
277631996,264.55820022853,6.04445507714,4485821044045581952,14.806,12.911,5763.0,4.1368,,1.436,1.03,"DWARF",527.169
277825184,264.82930679783,6.15711644948,4485826709102273024,12.841,12.206,5839.8,4.487,-0.123,0.97,1.053,"DWARF",252.646
319254514,265.09000505101,6.33626328023,4485858354421303680,13.428,12.678,5843.2,4.4042,-0.0408,1.068,1.054,"DWARF",374.362
348784904,263.70095533217,5.67339940159,4485881306726976896,12.759,12.414,5830.7,4.2002,0.281,1.348,1.05,"DWARF",341.095
319428389,264.02785701736,5.90199736393,4485909378633207552,13.557,12.833,5783.6,4.2593,0.068,1.251,1.037,"DWARF",454.173
291779325,264.26855537054,6.02267111771,4485914910551075200,13.604,12.831,5772.0,4.2045,,1.331,1.034,"DWARF",466.579
291779082,264.11070563077,6.1453378797,4485932124779989376,12.963,12.144,5829.5,4.186,0.224,1.37,1.05,"DWARF",374.923
319167245,263.62061680715,6.0180983687,4485949888764734208,13.631,12.933,5710.0,4.3909,,1.066,1.02,"DWARF",381.584
348653346,263.27874585277,5.95402658609,4485957417846762752,12.91,12.16,5801.0,4.1211,,1.469,1.04,"DWARF",410.815
319167577,263.67490757831,6.14878325885,4485978888383907584,13.369,12.579,5751.0,4.2826,,1.214,1.03,"DWARF",396.116
319168069,263.66358663329,6.37535696898,4486000367520070656,13.696,12.999,5832.0,4.1986,,1.351,1.051,"DWARF",548.037
291779882,264.25043908135,6.38137741405,4486032695735930624,12.887,12.306,5810.3,4.4267,-0.052,1.036,1.045,"DWARF",298.471
277826598,265.02903986897,6.56366260989,4486054239289756416,13.583,12.838,5887.7,4.1695,0.032,1.408,1.068,"DWARF",524.567
291926857,264.61786124385,6.61323753062,4486064345351375872,13.737,12.904,5762.9,,0.154,0.805,,"DWARF",
291849278,264.41942112853,6.55395408233,4486065715442371712,12.096,11.547,5743.0,3.9927,,1.691,1.026,"DWARF",345.161
277824331,264.81729920081,6.70779149708,4486071625317364096,13.81,12.966,5721.3,4.3008,0.409,1.183,1.021,"DWARF",445.971
277824286,264.74278865703,6.74075679521,4486072690469252480,12.887,12.157,5884.0,4.2336,,1.307,1.067,"DWARF",371.07
264760863,263.97557902879,6.58121624994,4486098464571860736,13.104,11.487,5815.0,3.9956,,1.702,1.046,"DWARF",388.752
277630752,264.04721283123,6.72147377981,4486107776060997888,13.282,12.685,5798.0,4.2397,,1.281,1.04,"DWARF",441.835
291849184,264.42312799397,6.6293734858,4486113544198175872,12.738,11.746,5722.5,3.3429,0.07,3.563,1.02,"DWARF",747.765
291780556,264.34149509932,6.83752382793,4486121588675742720,13.271,12.572,5760.0,4.0654,,1.559,1.03,"DWARF",493.165
1504258652,264.29056362158,6.81518089988,4486132785656710144,,12.112,5885.0,4.1197,,1.492,1.07,"DWARF",404.631
291780521,264.28984012111,6.81487165494,4486132789950463744,12.124,11.309,5801.0,3.8153,,2.089,1.04,"DWARF",405.81
288115113,266.05305656796,6.2990295083,4486160861857269120,13.441,12.675,5856.0,3.8495,0.25,2.027,1.06,"DWARF",634.473
277154279,265.67855773947,6.19679878179,4486166462494768000,13.114,12.335,5824.0,4.1646,,1.404,1.05,"DWARF",383.851
288338271,266.44448419223,6.57649170388,4486195118517397760,13.725,12.949,5709.0,4.0935,,1.5,1.018,"DWARF",507.022
277000428,265.40849166717,6.77193244112,4486251910867906432,12.529,12.11,5709.0,4.1724,,1.37,1.018,"DWARF",326.02
277152480,265.45781227357,6.84246765085,4486253358273629824,13.568,12.866,5734.0,4.1644,,1.387,1.024,"DWARF",485.534
350320647,265.76621347491,6.78542494164,4486260810038127488,13.624,12.912,5788.0,4.1273,,1.458,1.039,"DWARF",497.76
277152371,265.5359748775,6.91757053627,4486277581889182464,13.384,12.356,5745.0,4.413,,1.043,1.027,"DWARF",316.993
350321112,265.78447407964,7.11124226883,4486288370847299072,13.233,12.539,5733.0,4.5292,,0.911,1.024,"DWARF",267.985
288195982,266.26048441775,6.77454106844,4486307612298702080,12.13,11.284,5724.9,4.4182,-0.079,1.034,1.022,"DWARF",166.244
446202963,266.69183168315,7.19070200649,4486345369354783616,12.897,12.188,5853.0,4.3351,,1.158,1.057,"DWARF",292.163
446202877,266.73473070427,7.24868848515,4486349015785739904,13.694,12.884,5806.4,4.2773,0.198,1.23,1.044,"DWARF",408.52
288117002,266.08370837481,7.07214148906,4486365508460490496,13.167,12.346,5756.6,4.0096,0.2437,1.662,1.03,"DWARF",443.928
288195374,266.18054042393,7.18599532826,4486373995315892864,13.507,12.794,5730.0,4.3181,,1.161,1.023,"DWARF",381.704
288031272,265.85096764845,7.13913404649,4486381550159267456,12.86,12.224,5814.0,,,1.147,,"DWARF",295.111
446202324,266.68057618919,7.61346215469,4486411962827299584,13.605,12.883,5893.3,4.4565,-0.0267,1.013,1.07,"DWARF",378.563
288336590,266.43017803552,7.71314204805,4486428867818624896,12.452,11.613,5853.0,4.0196,,1.664,1.057,"DWARF",353.754
319255072,265.19859534851,6.77331354893,4486433678178908032,13.598,12.951,5716.0,4.3197,,1.157,1.02,"DWARF",424.276
277826938,264.98856820667,6.79169978686,4486436216501187840,13.35,12.546,5744.0,3.8312,,2.041,1.03,"DWARF",627.906
319322561,265.26239909516,7.05327512865,4486482469007525376,13.073,12.392,5860.0,4.3543,,1.133,1.059,"DWARF",337.309
277823833,264.7395255544,7.05518138896,4486506653964830720,13.457,12.708,5711.0,3.8402,,2.01,1.02,"DWARF",669.561
350321344,265.80145960985,7.28619945255,4486572182285996416,12.84,12.066,5830.2,4.1925,-0.631,1.36,1.05,"DWARF",316.76
277151597,265.5003898342,7.44937028681,4486592759471376640,12.259,11.49,5856.0,4.4813,,0.979,1.058,"DWARF",203.731
288194683,266.27263856051,7.65981745424,4486608839826776064,12.761,12.099,5752.4,4.0388,0.227,1.607,1.03,"DWARF",509.889
288273613,266.39397281288,7.8556689192,4486618739731411712,12.949,12.365,5829.0,4.3067,,1.192,1.05,"DWARF",346.282
288194457,266.19672051082,7.82246190771,4486620797015725312,12.447,12.011,5831.2,4.1057,0.0914,1.503,1.051,"DWARF",372.186
288113119,265.97167076016,7.75547421509,4486625057623272576,12.759,12.151,5814.0,4.4555,,1.002,1.046,"DWARF",267.042
288194311,266.20158265131,7.92792657673,4486635399912794112,12.825,12.377,5735.0,4.1736,,1.372,1.024,"DWARF",377.339
288194292,266.21449960604,7.94262526679,4486635812221389824,13.336,12.713,5745.1,4.2041,0.008,1.329,1.03,"DWARF",412.946
288194225,266.19982015921,7.97823659328,4486636194478529408,12.142,11.406,5708.0,4.407,,1.045,1.017,"DWARF",191.221
350322054,265.69576929955,7.82878624789,4486653821023983488,13.19,12.744,5748.0,4.2713,,1.229,1.028,"DWARF",432.544
288112714,265.99020680882,8.03789095652,4486686565854614656,13.671,12.952,5745.7,4.0244,0.204,1.634,1.03,"DWARF",590.999
277150678,265.51022981992,8.09857191265,4486699656912205184,12.905,12.114,5707.0,,,1.105,,"DWARF",
302702237,263.05304484392,6.10684591289,4486713744407685632,11.486,11.07,5784.0,3.9622,,1.761,1.037,"DWARF",290.159
302834826,263.30708801695,6.30483800272,4486746386158228608,12.256,11.227,5782.0,4.2696,,1.236,1.037,"DWARF",268.229
302916382,263.3906252259,6.43463500091,4486749856491843456,13.632,12.848,5796.0,4.0378,,1.617,1.04,"DWARF",589.559
302916185,263.44193783753,6.56950270124,4486760130054502272,12.847,12.105,5818.6,4.3735,0.169,1.104,1.05,"DWARF",297.824
302916207,263.43746100403,6.55470315816,4486760130054500992,13.213,12.5,5898.0,3.8284,,2.087,1.07,"DWARF",695.078
302833581,263.24541456172,6.63149362875,4486768204592404608,12.371,11.547,5899.8,4.0477,-0.045,1.623,1.072,"DWARF",384.762
302435236,262.37045917605,6.55151248796,4486803728262776192,12.39,12.24,5861.0,4.2192,,1.325,1.06,"DWARF",419.598
302435324,262.3685084606,6.63407344281,4486805587988314496,13.575,12.833,5795.0,3.5761,,2.751,1.04,"DWARF",957.426
302647426,262.82573825078,6.9462459476,4486841734433019392,13.557,12.822,5814.0,4.0521,,1.598,1.05,"DWARF",562.28
319168832,263.66995583529,6.70418039246,4486853927842543232,13.278,12.569,5849.0,4.4,,1.076,1.06,"DWARF",360.551
264761205,263.91381338485,6.83882826154,4486863136252423296,13.135,12.445,5802.0,4.1853,,1.364,1.04,"DWARF",420.987
291781066,264.26801652325,7.19804100874,4486899763731546112,13.639,12.924,5793.0,3.3627,,3.517,1.04,"DWARF",1289.04
277629910,263.99910497136,7.31359191754,4486918421069473536,13.131,12.452,5862.0,4.1634,,1.412,1.06,"DWARF",432.466
302703591,263.07245639377,7.19493613913,4486945913158811008,13.494,12.698,5737.8,4.5528,0.048,0.887,1.025,"DWARF",300.123
319170719,263.62971569748,7.51034418725,4486978280031947904,13.497,12.802,5833.0,4.2003,,1.347,1.05,"DWARF",464.228
302918999,263.50835439949,7.56352185682,4486982506279848704,13.257,12.276,5819.7,3.6856,-0.444,2.437,1.05,"DWARF",716.505
319170743,263.63386808145,7.52587279365,4486984911461459456,12.219,11.807,5718.9,3.809,-0.06,2.084,1.02,"DWARF",371.265
302919124,263.55830694237,7.68209923807,4486990237221026304,12.654,11.821,5750.0,4.1221,,1.459,1.028,"DWARF",324.225
302432874,262.16646403406,7.29996195333,4487102868443415296,12.243,11.655,5900.0,4.3616,,1.13,1.07,"DWARF",266.071
302436449,262.29496815049,7.56530477896,4487125472854160640,13.252,12.548,5703.0,4.144,,1.417,1.02,"DWARF",414.802
302648095,262.82518938209,7.52747757324,4487157702287773440,12.701,12.042,5759.0,,,1.125,,"DWARF",272.965
302836526,263.34142509252,7.63219335243,4487172172035064704,12.668,12.007,5832.0,3.6591,,2.512,1.05,"DWARF",616.311
302788434,263.2036907559,7.7237167292,4487187118521406848,13.666,12.969,5766.0,4.0831,,1.527,1.03,"DWARF",530.357
302511165,262.43783679233,7.81238739854,4487228002314349568,11.797,11.274,5847.0,4.3751,,1.107,1.06,"DWARF",199.158
302511066,262.42379923614,7.90105903147,4487229930756230528,12.253,11.982,5849.0,4.0611,,1.589,1.06,"DWARF",348.162
302699857,262.97599466892,7.86492973956,4487240543616968192,13.363,12.703,5843.0,3.9109,,1.88,1.05,"DWARF",615.253
302699726,262.94972158913,7.98115260418,4487245873674329344,11.997,11.137,5871.0,3.8086,,2.125,1.06,"DWARF",382.105
302699722,262.92724358846,7.98506782673,4487246595228852224,13.307,12.638,5878.0,4.1041,,1.512,1.06,"DWARF",487.977
