TIC,RAJ2000,DEJ2000,GAIA,Bmag,Vmag,Teff,logg,[M/H],Rad,Mass,LClass,Dist
1806273473,286.92430183824,16.64759941596,4513149092016537344,,19.568,5721.0,4.2634,,1.235,1.02,"DWARF",4881.93
1806273750,286.89578788733,16.66084130734,4513149263820304640,,19.941,5709.0,4.5366,,0.902,1.02,"DWARF",4080.5
1806274140,286.97466184606,16.65752964349,4513149474313009280,,19.246,5867.0,4.4061,,1.068,1.06,"DWARF",3823.7
1806274223,286.94722949988,16.66650345204,4513149508673568256,,19.563,5772.0,4.748,,0.71,1.03,"DWARF",3219.75
1806274079,286.96334519958,16.64872777697,4513149435613925504,,19.128,5733.0,4.098,,1.494,1.02,"DWARF",4054.79
1806274529,286.98439102756,16.7015514561,4513149676152124032,,19.305,5885.0,4.2316,,1.312,1.07,"DWARF",4896.17
1806274313,286.9845333906,16.68274281283,4513149573052983424,,19.731,5793.0,4.8274,,0.651,1.04,"DWARF",3312.41
1806274310,286.99132585535,16.67752551695,4513149573052966016,,19.264,5743.0,4.8569,,0.627,1.03,"DWARF",2602.94
394648432,286.99182468584,16.69671483472,4513149680471639936,19.132,18.877,5782.0,3.9625,,1.763,1.04,"DWARF",5107.62
1806274763,286.92905545182,16.68735665258,4513149783551507072,,19.968,5819.0,4.7976,,0.677,1.05,"DWARF",3635.91
1806274684,286.95871350384,16.68660699722,4513149749191228672,,19.965,5808.0,4.833,,0.647,1.04,"DWARF",3593.82
1806274597,286.9481628918,16.67559960092,4513149710491912064,,19.898,5749.0,4.992,,0.536,1.03,"DWARF",2846.44
1806274632,286.93965307003,16.68269409079,4513149714831571200,,19.692,5736.0,4.7109,,0.738,1.02,"DWARF",3414.21
1806275019,286.95648056586,16.70765105804,4513149920990107264,,19.118,5898.0,4.1844,,1.385,1.07,"DWARF",4812.44
1806275050,286.96389313378,16.70813561521,4513149951010193536,,19.214,5789.0,4.2911,,1.208,1.04,"DWARF",4377.75
1806274988,286.97184205108,16.69664999627,4513149886641203712,,19.897,5755.0,4.7034,,0.748,1.03,"DWARF",3843.79
1806275111,287.04574783986,16.65052456733,4513149985369745408,,19.703,5765.0,4.2097,,1.32,1.03,"DWARF",5033.43
394648464,287.05833928774,16.69140224084,4513150195867338624,19.549,18.089,5810.0,3.5042,,2.988,1.04,"DWARF",5312.98
1806275347,287.07853199677,16.67688864685,4513150127147653632,,19.571,5772.0,4.7396,,0.717,1.03,"DWARF",3052.56
1806275610,287.02533487672,16.67130185667,4513150264598240256,,18.849,5892.0,4.9937,,0.546,1.07,"DWARF",1855.17
394648482,287.05128206577,16.68924852863,4513150397686728448,19.318,19.094,5777.0,4.4747,,0.978,1.04,"DWARF",3283.58
394648446,287.08428513431,16.69457043611,4513150539476121216,19.526,18.167,5710.0,3.8037,,2.097,1.02,"DWARF",3916.46
1806276083,287.07764377363,16.70323988273,4513150603845207296,,19.32,5870.0,4.4269,,1.043,1.06,"DWARF",3662.32
1806276350,287.10122777574,16.72008186442,4513150745634571136,,19.583,5709.0,4.2239,,1.292,1.02,"DWARF",4545.71
395048290,287.12231799182,16.7181410321,4513150672564734592,19.785,18.551,5778.0,3.6937,,2.403,1.04,"DWARF",5101.41
1806276675,287.10459071378,16.74985837344,4513150981802486528,,19.561,5708.0,4.1726,,1.371,1.02,"DWARF",4740.34
395048496,287.09751703267,16.74495884915,4513150981802470912,,19.284,5764.0,3.8699,,1.952,1.03,"DWARF",5520.62
1806276967,286.99321066616,16.69738051385,4513151157940391936,,19.632,5779.0,4.308,,1.185,1.04,"DWARF",4898.67
1806277009,286.99657675933,16.70778522358,4513151157951512960,,19.865,5701.0,4.3966,,1.059,1.02,"DWARF",4770.3
394648388,287.02055931348,16.70201759164,4513151123591743104,19.028,18.207,5784.0,3.5819,,2.733,1.04,"DWARF",5299.25
1806277256,287.02662439493,16.72481760717,4513151295390460288,,19.729,5889.0,4.7071,,0.759,1.07,"DWARF",3613.88
1806277775,287.0049681622,16.75447679121,4513151604617355008,,19.252,5706.0,4.1009,,1.489,1.02,"DWARF",4691.85
1806278033,287.04960339032,16.76181532712,4513151742056151296,,19.802,5847.0,,,,,"DWARF",1986.55
1806277897,287.05693483453,16.74654084755,4513151668997243904,,18.846,5898.0,3.942,,1.831,1.07,"DWARF",5068.9
1806278004,287.05327647049,16.75006646339,4513151737716731136,,19.378,5858.0,4.2299,,1.308,1.06,"DWARF",4692.2
1806277926,287.06002709358,16.75084605753,4513151673336522496,,19.53,5780.0,4.7198,,0.737,1.04,"DWARF",3133.01
1806278172,287.07934045729,16.76746215664,4513151810786544000,,19.797,5883.0,4.3864,,1.098,1.07,"DWARF",4449.98
1806278194,287.057286062,16.75898682652,4513151845135297280,,19.349,5840.0,4.3965,,1.075,1.05,"DWARF",3885.33
1806278233,287.07864409181,16.76871279128,4513151875155747840,,19.285,5824.0,4.3572,,1.125,1.05,"DWARF",3787.15
1806278234,287.07421119297,16.77061823394,4513151875155754624,,19.364,5776.0,4.0176,,1.655,1.04,"DWARF",4927.45
395048627,287.08984260741,16.76163308288,4513151806436250496,19.707,18.907,5739.0,4.2532,,1.256,1.03,"DWARF",3496.32
394647902,287.02472296146,16.77270067062,4513152012594714240,19.472,18.206,5773.0,3.7014,,2.37,1.03,"DWARF",4754.88
394647987,287.03053853622,16.75963255386,4513151909515460096,19.184,18.515,5746.0,3.8852,,1.918,1.03,"DWARF",4400.12
1806278545,287.05887076186,16.77344137729,4513152046954457856,,18.881,5812.0,3.9577,,1.781,1.05,"DWARF",4545.35
1806278852,286.70648176745,16.51587182702,4513152223093808128,,19.914,5752.0,4.8384,,0.64,1.03,"DWARF",3194.08
1806279035,286.73279714131,16.5275951558,4513152356195988992,,19.639,5900.0,4.5734,,0.885,1.07,"DWARF",3953.36
1806279048,286.74114354249,16.52909180521,4513152360532721792,,19.973,5745.0,4.9616,,0.555,1.03,"DWARF",2915.01
1806279114,286.70653888351,16.53395151175,4513152390555774848,,19.335,5790.0,4.1938,,1.351,1.04,"DWARF",4913.4
1806279196,286.71824944701,16.53504022399,4513152429252311424,,19.6,5785.0,4.5943,,0.852,1.04,"DWARF",3632.33
1806279015,286.72105564852,16.52854235707,4513152326173036416,,19.522,5702.0,4.4572,,0.988,1.02,"DWARF",3842.84
1806279336,286.66612578358,16.5309039575,4513152527994704768,,19.955,5863.0,4.5371,,0.919,1.06,"DWARF",4554.38
1806279370,286.66740959092,16.5284468995,4513152532333783936,,19.275,5759.0,4.2218,,1.302,1.03,"DWARF",4515.09
1806279394,286.67227894811,16.53517121018,4513152562354474368,,19.1,5737.0,4.183,,1.355,1.02,"DWARF",4347.96
1806279524,286.71273749087,16.54484652949,4513152635410859648,,19.961,5743.0,4.5642,,0.878,1.03,"DWARF",4210.03
357320944,286.7103595922,16.5511185927,4513152631074066688,19.772,18.719,5828.0,3.7929,,2.154,1.05,"DWARF",5633.24
1806279710,286.7446881946,16.535082716,4513152738489852288,,18.505,5759.0,4.1998,,1.335,1.03,"DWARF",3436.86
394115139,286.75369646903,16.54760872,4513152772859413376,17.297,18.495,5721.0,3.4558,,3.129,1.02,"DWARF",6573.69
